Name,Date,Location,Type,Region,Weather
Cory Wong Winter 2024 Tour,2/16/2024,The Paramount Theatre,Music,Downtown,"Clear, with a low around 32. East northeast wind around 6 mph."
Left on Tenth,2/16/2024,High Dive,Music,Fremont / Ballard,"Clear, with a low around 32. Northeast wind around 6 mph."
Marlon Wayans,2/16/2024,The Moore Theatre,Theatre,Downtown,"Clear, with a low around 32. Northeast wind around 5 mph."
Riley Mulherkar: Album Release Show,2/16/2024,The Royal Room,Music,South Seattle,"Clear, with a low around 32. East northeast wind around 6 mph."
Yeah!,2/16/2024,Nectar Lounge,Music,Fremont / Ballard,"Clear, with a low around 32. East northeast wind around 6 mph."
Big Business,2/17/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 51. East northeast wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Carl Christensen and The Lake Flora Band,2/17/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 51. East wind around 6 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
David Wax Museum,2/17/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 51. East northeast wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Jon Batiste,2/17/2024,The Paramount Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 50. East northeast wind around 6 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
lespecial,2/17/2024,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 51. East northeast wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Saturday Family Concert: Lady A,2/17/2024,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 51. East northeast wind around 6 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
