Name,Date,Location,Type,Region,Weather
Babe Rainbow,8/19/2025,The Crocodile,Music,Downtown,"Mostly cloudy. High near 77, with temperatures falling to around 75 in the afternoon. South southwest wind around 6 mph."
Danno Simpson,8/19/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a low around 60. South wind around 3 mph."
Jack Van Cleaf,8/19/2025,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 75. South southwest wind 2 to 6 mph."
Our Last Night,8/19/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy. High near 75, with temperatures falling to around 73 in the afternoon. South southwest wind around 6 mph."
Steamroller,8/19/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 75. South southwest wind around 5 mph."
Twiztid,8/19/2025,El Corazon,Music,Downtown,"Mostly cloudy, with a low around 60. South wind around 3 mph."
Horsegirl,8/20/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 73. North northeast wind 2 to 7 mph."
Mt. Joy,8/20/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 75. North northeast wind 2 to 6 mph."
Music in the Arboretum: Jose Gonzales Trio,8/20/2025,Washington Park Arboretum,Music,University District,"Partly sunny, with a high near 74. North wind 2 to 7 mph."
Pigs Pigs Pigs Pigs Pigs Pigs Pigs Death Hilarious Tour w/ Paranoyds,8/20/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75. North wind 2 to 6 mph."
Trio Reunion,8/20/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 75. North wind 2 to 6 mph."
Hugo de la Lune,8/21/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 75. North wind 3 to 9 mph."
KC and The Sunshine Band,8/21/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 76. North wind 3 to 9 mph."
Sun~Over Static,8/21/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 75. North wind 5 to 9 mph."
Teefil and Trap Beckham,8/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 75. North wind 5 to 12 mph."
Forty Feet Tall,8/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83."
Grunge Night,8/22/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 81."
Jesse Daniel,8/22/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81."
Les Carlsen,8/22/2025,El Corazon,Music,Downtown,"Sunny, with a high near 82."
Manchild,8/22/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
The Profits,8/22/2025,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 79."
Balcony Bridge,8/23/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 83."
Battle of The Bands – Night Wave VS .The Underhills,8/23/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 81."
Circles Around The Sun,8/23/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 83."
Clan of Xymox,8/23/2025,El Corazon,Music,Downtown,"Sunny, with a high near 84."
Layne Staley Tribute 2025,8/23/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 82."
R&B Only,8/23/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 84."
The Sword,8/23/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
Tragedy By Design,8/23/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 84."
Yuno,8/23/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 81."
31 Nights,8/24/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
King Parrot,8/24/2025,El Corazon,Music,Downtown,"Sunny, with a high near 83."
Matt Rife,8/24/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 84."
Mr. Wood is Dead: 10 Year Anniversary Tour,8/24/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 80."
Yellowman,8/24/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 83."
The Discussion,8/25/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 81."
