Name,Date,Location,Type,Region,Weather
Amanda Nguyen,3/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy, with a high near 52. South wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Counterparts,3/12/2025,The Showbox,Music,Downtown,"Rain showers. Cloudy, with a high near 51. South wind around 7 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Hot Rod,3/12/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers. Cloudy, with a high near 51. South wind around 7 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Hurricane Dreamz,3/12/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers. Cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South wind around 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
The Disorderlies,3/12/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers likely. Cloudy, with a low around 44. South southeast wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Yung Bae,3/12/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South wind around 7 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
2025 Salish Sea Early Music: French Baroque Trio Sonatas with Musica Alta Ripa,3/13/2025,Faith Lutheran Church,Music,North Seattle,"Rain showers before 11am, then showers and thunderstorms. Cloudy. High near 48, with temperatures falling to around 46 in the afternoon. South southwest wind 6 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Anoushka Shankar,3/13/2025,The Moore Theatre,Music,Downtown,"Rain showers before 11am, then showers and thunderstorms. Cloudy. High near 48, with temperatures falling to around 46 in the afternoon. South southwest wind 6 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Michael Marcagi,3/13/2025,The Showbox,Music,Downtown,"Rain showers before 11am, then showers and thunderstorms. Cloudy, with a high near 47. South southwest wind 6 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Pert Near Sandstone and Cascade Crescendo,3/13/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain showers before 11am, then showers and thunderstorms. Cloudy. High near 47, with temperatures falling to around 45 in the afternoon. South southwest wind 6 to 12 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
SuperMother,3/13/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers before 11am, then showers and thunderstorms. Cloudy. High near 48, with temperatures falling to around 46 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Hippies With Money,3/14/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 50. Southeast wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
