Name,Date,Location,Type,Region,Weather
2025 Talk of the Town,10/10/2025,"Seattle, WA",Festivals & Special Events,Downtown,"A chance of rain showers. Cloudy, with a low around 52. South southeast wind around 3 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Pete Droge,10/10/2025,The Triple Door,Music,Downtown,"A chance of rain showers. Cloudy, with a low around 51. South wind around 3 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ashley Gavin,10/10/2025,The Neptune Theatre,Theatre,University District,"A chance of rain showers after 3am. Mostly cloudy, with a low around 52. South southeast wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Caroline Kingsbury and Maris,10/10/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 59. South wind 6 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Dead Bars,10/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy. High near 61, with temperatures falling to around 59 in the afternoon. South wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Gallowglass,10/10/2025,The Royal Room,Music,South Seattle,"Rain showers. Mostly cloudy, with a high near 61. South wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Mo Lowda and The Humble,10/10/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Cloudy, with a low around 52. South wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Covet,10/11/2025,The Crocodile,Music,Downtown,"Rain showers. Cloudy, with a high near 56. South wind around 9 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
Crimewave,10/11/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 58. South southwest wind around 8 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
Winter,10/11/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 58. South southwest wind around 9 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
Bad Suns,10/12/2025,The Neptune Theatre,Music,University District,"Rain showers. Cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Christian McBride and Brad Mehldau,10/12/2025,Town Hall Seattle,Music,Downtown,"Rain showers. Cloudy, with a high near 56. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Doom Gong,10/12/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Fly By Midnight,10/12/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Marielle Kraft,10/12/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
NateWantsToBattle,10/12/2025,The Crocodile,Music,Downtown,"Rain showers. Cloudy, with a high near 57. South southwest wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Robin Holcomb,10/12/2025,The Royal Room,Music,South Seattle,"Rain showers. Cloudy, with a high near 57. South southwest wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Shelby Natasha,10/12/2025,The Royal Room,Music,South Seattle,"Rain showers. Cloudy, with a high near 55. South wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Shiner,10/12/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 57. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Between The Buried And Me,10/13/2025,The Crocodile,Music,Downtown,"A chance of rain showers before 11am. Mostly sunny, with a high near 59."
Durry,10/13/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 11am. Mostly sunny, with a high near 59."
Wombo,10/13/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers before 11am. Mostly sunny, with a high near 59."
Balu Brigada,10/14/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 61."
Bilal,10/14/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 61."
Emily Baker-White,10/14/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 59."
Kendall Lujan,10/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 61."
Mating Ritual,10/14/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 59."
Signs of the Swarm,10/14/2025,El Corazon,Music,Downtown,"Sunny, with a high near 61."
The Paradise Drifters with The Wayside,10/14/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 61."
Ty Segall,10/14/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 59."
Valery Meladze,10/14/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 59."
Chatham Rabbits,10/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 62."
Cr1tter,10/15/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 61."
Oliver Hazard and The Last Revel: Head West,10/15/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 62."
The Spice Box,10/15/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 60."
Glass Spells,10/16/2025,El Corazon,Music,Downtown,"A slight chance of rain showers after 5pm. Sunny, with a high near 62."
In the Spirit of Right and Respectful Relations,10/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers after 5pm. Sunny, with a high near 62."
