Name,Date,Location,Type,Region,Weather
Bailadores de Bronce,10/21/2025,The Moore Theatre,Dance,Downtown,"Mostly cloudy. Low around 46, with temperatures rising to around 48 overnight. South southeast wind around 3 mph."
Emily M. Bender and Alex Hanna,10/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 61. North northeast wind around 3 mph."
GBH,10/21/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 60. North northeast wind around 3 mph."
Ali Sethi,10/22/2025,The Moore Theatre,Music,Downtown,"Rain after 11am. Partly sunny. High near 63, with temperatures falling to around 59 in the afternoon. South wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Demun Jones,10/22/2025,El Corazon,Music,Downtown,"Rain after 11am. Partly sunny. High near 64, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Jeffrey Foucault,10/22/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain after 11am. Partly sunny, with a high near 64. South wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Julian Brave NoiseCat,10/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain after 11am. Partly sunny, with a high near 64. South wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Linda From Work,10/22/2025,Neumos,Music,Capitol Hill / Central District,"Rain after 11am. Partly sunny, with a high near 64. South wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Nature Heals,10/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain after 11am. Partly sunny. High near 64, with temperatures falling to around 61 in the afternoon. South wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Pete & Bas,10/22/2025,The Crocodile,Music,Downtown,"Rain likely after 11am. Partly sunny. High near 65, with temperatures falling to around 61 in the afternoon. South wind 3 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Jennifer Knapp,10/23/2025,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Gilbert & Sullivan Songbook,10/23/2025,Opera Center,Music,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 62. South wind 6 to 12 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Leonid & Friends,10/23/2025,The Moore Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 62. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Magdalene Ho,10/23/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 62. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Noga Erez,10/23/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 61. South wind 9 to 14 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
