Name,Date,Location,Type,Region,Weather
A Cramps Tribute Night,10/31/2025,Slim's Last Chance,Music,South Seattle,"Rain after 7am. Cloudy, with a high near 55. South wind 7 to 13 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Creepy.Sexy.Cool.,10/31/2025,The Showbox,Theatre,Downtown,"Rain after 7am. Cloudy, with a high near 55. South wind 6 to 12 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Daft Disko: Halloween,10/31/2025,The Crocodile,Music,Downtown,"Rain after 7am. Cloudy, with a high near 55. South wind 8 to 15 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Den Tapes Halloween Bash,10/31/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain after 7am. Cloudy, with a high near 54. South wind 7 to 13 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
HALLOWEEN 2025,10/31/2025,Hidden Hall,Music,Fremont,"Rain after 7am. Cloudy, with a high near 55. South wind 5 to 12 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Leisure,10/31/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy, with a low around 46. South wind around 6 mph. New rainfall amounts less than a tenth of an inch possible."
Motherfolk,10/31/2025,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a low around 46. South wind around 6 mph. New rainfall amounts less than a tenth of an inch possible."
Twerk or Treat – The Annual Neumos Halloween Party,10/31/2025,Neumos,Music,Capitol Hill / Central District,"Rain after 7am. Cloudy, with a high near 55. South wind 6 to 12 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Buffalo Farm,11/1/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. South southwest wind 12 to 15 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
C. S. Lewis The Screwtape Letters,11/1/2025,The Moore Theatre,Theatre,Downtown,"Rain. Cloudy. High near 60, with temperatures falling to around 55 in the afternoon. South southwest wind 10 to 14 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Cumbia de Muertos IV,11/1/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. South southwest wind 12 to 15 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Día de los Muertos Community Celebrations 2025,11/1/2025,Bainbridge Island Museum of Art,Museums,West,"Rain. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. South southwest wind 12 to 15 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Diggy Graves,11/1/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 60. South southwest wind around 13 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Florry,11/1/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. South southwest wind 12 to 15 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Jimmy O. Yang,11/1/2025,The Paramount Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 60. South southwest wind around 13 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
John Freeman with Rick Simonson,11/1/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. South southwest wind around 13 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Seattle Kraken vs. New York Rangers,11/1/2025,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. South southwest wind 12 to 15 mph, with gusts as high as 26 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Ariel Posen,11/2/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 54. South wind 2 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Claudio Simonetti’s Goblin,11/2/2025,El Corazon,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 55. South wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Dijon,11/2/2025,The Paramount Theatre,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 55. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
