Name,Date,Location,Type,Region,Weather
60 Minutes in Space: Stars and Jack-o’-Lanterns,10/24/2024,Pacific Science Center,Museums,Queen Anne / Seattle Center,"Partly sunny, with a high near 54. Southwest wind 2 to 6 mph."
Double Feature: Bride of Frankenstein and Young Frankenstein,10/24/2024,Benaroya Hall,Music,Downtown,"Partly sunny, with a high near 52. South southwest wind 2 to 6 mph."
Glass Cannons,10/24/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 54. Southwest wind 2 to 6 mph."
Jazz with Jim: Jazz Today,10/24/2024,Bainbridge Island Museum of Art,Music,West,"Partly sunny. High near 54, with temperatures falling to around 52 in the afternoon. South wind 3 to 7 mph."
Jeffrey Martin,10/24/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 55. East northeast wind 2 to 6 mph."
Jenny Slate,10/24/2024,The Neptune Theatre,Readings & Lectures,University District,"Partly sunny, with a high near 54. South wind 1 to 6 mph."
Kelly Goto,10/24/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 54. South wind 1 to 6 mph."
Orion Sun,10/24/2024,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 54. Southwest wind 2 to 6 mph."
Shawn Mendes,10/24/2024,The Paramount Theatre,Music,Downtown,"Partly sunny, with a high near 54. South wind 1 to 6 mph."
VTB,10/24/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 54. South southwest wind 2 to 7 mph."
( (( PHONATION )) ),10/25/2024,Benaroya Hall,Music,Downtown,"A chance of rain after 5pm. Mostly cloudy, with a high near 60. East northeast wind 1 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Balcony Bridge,10/25/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain after 5pm. Mostly cloudy, with a high near 59. East northeast wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Benjamin Tod and Lost Dog Street Band,10/25/2024,The Showbox,Music,Downtown,"A chance of rain after 5pm. Mostly cloudy, with a high near 59. Northeast wind around 5 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Bilal,10/25/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain after 5pm. Mostly cloudy, with a high near 60. East northeast wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Destroy Boys,10/25/2024,The Crocodile,Music,Downtown,"A chance of rain after 5pm. Mostly cloudy, with a high near 59. East northeast wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Duende Libre,10/25/2024,Bainbridge Island Museum of Art,Music,West,"A chance of rain after 5pm. Mostly cloudy, with a high near 57. Northeast wind around 5 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Jason Eady,10/25/2024,High Dive,Music,Fremont / Ballard,"A chance of rain after 5pm. Mostly cloudy, with a high near 61. East northeast wind around 3 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Morgan Jay,10/25/2024,The Neptune Theatre,Theatre,University District,"A chance of rain after 5pm. Mostly cloudy, with a high near 59. East northeast wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Penn and Teller,10/25/2024,The Paramount Theatre,Theatre,Downtown,"A chance of rain after 5pm. Mostly cloudy, with a high near 60. East northeast wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Sebastian Maniscalco,10/25/2024,Climate Pledge Arena,Theatre,Queen Anne / Seattle Center,"A chance of rain after 5pm. Mostly cloudy, with a high near 58. East northeast wind 2 to 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Smoker Dad Album Release Party,10/25/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 5pm. Mostly cloudy, with a high near 59. East northeast wind 2 to 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
SYML with the Seattle Symphony,10/25/2024,Benaroya Hall,Music,Downtown,"A chance of rain after 5pm. Mostly cloudy, with a high near 59. Northeast wind around 5 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Beserat Tafesse,10/26/2024,Bainbridge Island Museum of Art,Music,West,"Rain. Cloudy, with a high near 58. South wind 10 to 14 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Boots,10/26/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 60. South wind 7 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Diwaloween,10/26/2024,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 60. South wind 9 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Eilen Jewell,10/26/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 60. South wind 7 to 12 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Fiesta Flamenca,10/26/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 60. South wind 7 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Jesse Welles,10/26/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 59. South wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Nothing But Thieves,10/26/2024,The Paramount Theatre,Music,Downtown,"Rain. Cloudy, with a high near 61. South wind 8 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Pura Fe and Charly Lowry: Indigenous Women,10/26/2024,Meany Center for the Performing Arts,Music,University District,"Rain. Cloudy, with a high near 59. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Adam Conover,10/27/2024,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 54. Chance of precipitation is 100%."
Bearly Dead,10/27/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54. Chance of precipitation is 100%."
Bodie And Gio.,10/27/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 56. Chance of precipitation is 100%."
instant crush,10/27/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56. Chance of precipitation is 100%."
Kanan Gill,10/27/2024,The Paramount Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 56. Chance of precipitation is 100%."
Peter Mulvey,10/27/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 56. Chance of precipitation is 100%."
Pianist Yulianna Avdeeva,10/27/2024,Benaroya Hall,Music,Downtown,"Rain. Cloudy, with a high near 57. Chance of precipitation is 100%."
Seattle Seahawks vs. Buffalo Bills,10/27/2024,Lumen Field,Sports,Pioneer Square,"Rain. Cloudy, with a high near 56. Chance of precipitation is 100%."
Artemas,10/28/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54."
Carrie Lowry Schuettpelz,10/28/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Cloudy, with a high near 52."
Photay,10/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
The Phantom of the Opera – 1925,10/28/2024,The Paramount Theatre,Film & Media Arts,Downtown,"Rain. Cloudy, with a high near 54."
vaultboy,10/28/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54."
Diamond Cafe,10/29/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 53."
Emanuel Ax: Fantasies,10/29/2024,Meany Center for the Performing Arts,Music,University District,"A chance of rain. Partly sunny, with a high near 52."
La La Land – Melodies in Motion,10/29/2024,Bainbridge Island Museum of Art,Museums,West,"A chance of rain. Partly sunny, with a high near 52."
Maggie Rogers,10/29/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain. Partly sunny, with a high near 52."
Oscar Warnersmith,10/29/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 53."
Rupi Kaur,10/29/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 52."
Season of the Witch – A songwriters circle,10/29/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 52."
The Psychedelic Furs and The Jesus and Mary Chain,10/29/2024,The Paramount Theatre,Music,Downtown,"A chance of rain. Partly sunny, with a high near 53."
