Name,Date,Location,Type,Region,Weather
Afro Dead,7/16/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 85. North wind 5 to 10 mph."
Closure in Moscow,7/16/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 85. North wind 3 to 10 mph."
Foleada,7/16/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 86. North wind 3 to 9 mph."
Julia Phillips,7/16/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 83. North wind 5 to 15 mph."
n3ster,7/16/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85. North wind 3 to 9 mph."
SS Virginia V Cruise: Canoe Journey Past and Present,7/16/2024,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Sunny, with a high near 84. North wind 3 to 12 mph."
Ty Walker and The Humanoids,7/16/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83. North wind 5 to 15 mph."
Candlelight Concert – A Tribute to Adele,7/17/2024,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 88. Southwest wind 3 to 10 mph."
Candlelight Concert – From Bach to The Beatles,7/17/2024,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 87. Southwest wind 3 to 10 mph."
Celestial Navigation,7/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 87. Southwest wind 3 to 10 mph."
Dub Lounge International,7/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 88. Southwest wind 3 to 10 mph."
Futuristic,7/17/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 85. Southwest wind 3 to 12 mph."
Iris Dement,7/17/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 88. Southwest wind 3 to 10 mph."
Paolo Bacigalupi,7/17/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 88. Southwest wind 3 to 12 mph."
Piano Starts Here – The Music of Leon Russell and James Booker,7/17/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 88. Southwest wind 3 to 12 mph."
Seattle Sounders FC vs. St. Louis SC,7/17/2024,Lumen Field,Sports,Pioneer Square,"Partly sunny, with a high near 87. Southwest wind 3 to 12 mph."
Summer Jobs Tour: Andrew Dismukes,7/17/2024,The Crocodile,Theatre,Downtown,"Partly sunny, with a high near 85. South southwest wind 5 to 10 mph."
Wave Function,7/17/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 85. South wind 5 to 12 mph."
Art Gecko,7/18/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. South southwest wind around 9 mph."
Black Dogs,7/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 85. South southwest wind 7 to 10 mph."
Conner Bouchard-Roberts and Anne de Marcken,7/18/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 84. South southwest wind around 9 mph."
Jammah,7/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 84. South southwest wind around 9 mph."
Jazz Is PHSH,7/18/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 85. South southwest wind 7 to 10 mph."
Jess Cornelius,7/18/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 85. South southwest wind 7 to 10 mph."
Kississippi,7/18/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 85. Southwest wind 7 to 10 mph."
Mirabai Kukathas,7/18/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 81. South wind around 12 mph."
Rachel Ewen,7/18/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81. South southwest wind around 10 mph."
Ruby Mimosa Presents,7/18/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 83. South southwest wind around 9 mph."
