Name,Date,Location,Type,Region,Weather
Amore Latino,2/18/2025,Sunset Tavern,Music,Fremont / Ballard,"Cloudy, with a low around 44. South wind around 6 mph."
David Wilcox,2/18/2025,The Triple Door,Music,Downtown,"Cloudy, with a low around 43. South wind around 5 mph."
Public Pool,2/18/2025,High Dive,Music,Fremont / Ballard,"Cloudy, with a low around 44. South wind around 6 mph."
Lyle Lovett and his Acoustic Group,2/19/2025,The Moore Theatre,Music,Downtown,"Rain. Cloudy, with a high near 50. East southeast wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Tommy Richman,2/19/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 50. East southeast wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Bonney Rubble,2/20/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Mostly cloudy, with a high near 51. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Hindley Street Country Club,2/20/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers before 4pm. Mostly cloudy, with a high near 51. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Ignite 47,2/20/2025,Town Hall Seattle,Festivals & Special Events,Downtown,"A chance of rain showers before 4pm. Mostly cloudy, with a high near 50. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
May Erlewine,2/20/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Mostly cloudy, with a high near 51. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Myles Kennedy,2/20/2025,The Neptune Theatre,Music,University District,"A chance of rain showers before 4pm. Mostly cloudy, with a high near 50. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Tavana,2/20/2025,High Dive,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Mostly cloudy, with a high near 51. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
80s Party – Hysteria,2/21/2025,The Crocodile,Music,Downtown,"Rain likely after 10am. Cloudy, with a high near 53."
Amjad Ali Khan and Sons,2/21/2025,Meany Center for the Performing Arts,Music,University District,"Rain likely after 10am. Cloudy, with a high near 52."
Ashley Monroe,2/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely after 10am. Mostly cloudy, with a high near 53."
Phantogram,2/21/2025,The Moore Theatre,Music,Downtown,"Rain likely after 10am. Cloudy, with a high near 52."
Phil Hartnoll,2/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely after 10am. Cloudy, with a high near 52."
Swavy,2/21/2025,High Dive,Music,Fremont / Ballard,"Rain likely after 10am. Mostly cloudy, with a high near 52."
Trash Fairy,2/21/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely after 10am. Mostly cloudy, with a high near 53."
TVBOO,2/21/2025,The Showbox,Music,Downtown,"Rain likely after 10am. Mostly cloudy, with a high near 53."
Black History Month Soiree 2025,2/22/2025,Bainbridge Island Museum of Art,Museums,West,"Rain. Cloudy, with a high near 53."
Brazilian Carnaval,2/22/2025,Nectar Lounge,Museums,Fremont / Ballard,"Rain. Cloudy, with a high near 55."
Gavin Adcock,2/22/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 55."
Hidden Brain,2/22/2025,The Moore Theatre,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 53."
Nurser,2/22/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Xoth,2/22/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
Abstract,2/23/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 55."
Demon Rind,2/23/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54."
Edward Alden and Laurie Trautman,2/23/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 54."
Four Stroke Baron,2/23/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54."
Lupii lui Calancea,2/23/2025,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 55."
Theory of a Deadman,2/23/2025,The Moore Theatre,Music,Downtown,"Rain. Cloudy, with a high near 54."
Vanished,2/23/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 55."
A R I Z O N A,2/24/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 56."
