Name,Date,Location,Type,Region,Weather
Hot Tuna,9/10/2025,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 71. North northwest wind 2 to 6 mph."
ORB,9/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 73. North northwest wind 1 to 6 mph."
Orcutt,9/10/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly cloudy, with a low around 58. North northeast wind around 2 mph."
Teethe,9/10/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74. North northwest wind around 5 mph."
The NYChillharmonic,9/10/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 72. North northwest wind 1 to 5 mph."
X Ambassadors,9/10/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 72. North northwest wind 1 to 5 mph."
Haunt,9/11/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 73. South wind around 5 mph."
Mason Marcus Turner,9/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 72. Southwest wind around 5 mph."
NxWorries,9/11/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 73. South southwest wind around 5 mph."
2025 Babymonster – 1st World Tour,9/12/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Partly sunny, with a high near 71."
A Conversation with R.F. Kuang,9/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 71. West southwest wind around 5 mph."
Jon Pardi with Kassi Ashton,9/12/2025,Washington State Fair Events Center,Music,South,"Partly sunny, with a high near 70. Southwest wind around 3 mph."
MOHAI Mercantile Literary Series: The Sound of Seattle,9/12/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Partly sunny, with a high near 70. Southwest wind around 3 mph."
Viagra Boys,9/12/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 70. Southwest wind around 3 mph."
What’s Wrong,9/12/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 72."
Black and Loud Fest,9/13/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 73."
Is This Real and Ed Roth Revue,9/13/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 76."
Journey to Justice Tour,9/13/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 76."
Omni,9/13/2025,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 74."
Billy and the Dreamboats,9/14/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 73."
Yiming Ma with Tessa Hulls,9/15/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain before 5pm. Partly sunny, with a high near 70."
Bigfoot Curious,9/16/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
Bill McKibben,9/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 74."
Billie Marten,9/16/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 75."
Drew Harvell,9/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 73."
The Indicted,9/16/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 73."
