Name,Date,Location,Type,Region,Weather
Beck with Symphony Orchestra,7/3/2024,Chateau Ste. Michelle Winery,Music,East,"Sunny, with a high near 75. West wind 3 to 7 mph."
Blushing,7/3/2024,Chop Suey,Music,Capitol Hill / Central District,"Sunny, with a high near 73. West northwest wind 3 to 7 mph."
Bombino,7/3/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 75. West wind 3 to 7 mph."
PartyNextDoor,7/3/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 75. West wind 3 to 7 mph."
Taylor’s Version – Taylor’s 4th of July Party,7/3/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 75. West wind around 6 mph."
Walk off the Earth,7/3/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 74. West northwest wind 3 to 7 mph."
Amazon Seafair Summer Fourth,7/4/2024,Gas Works Park,Festivals & Special Events,Wallingford / Greenlake,"Sunny, with a high near 78. North wind 2 to 12 mph."
Marmalade,7/4/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 80. North wind 3 to 12 mph."
Noah Pettibon,7/4/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 76. North wind 3 to 13 mph."
Spotlight Series: Caribbean Seafest,7/4/2024,Pier 62,Festivals & Special Events,Downtown,"Sunny, with a high near 76. North wind 3 to 13 mph."
After Party: Alec Shaw,7/5/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 80. North wind 5 to 10 mph."
DJ Lex,7/5/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 83. North wind 5 to 10 mph."
Dr. Satinder Sartaaj,7/5/2024,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"Sunny, with a high near 80. North wind 5 to 10 mph."
Frikitona,7/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 85. North wind 2 to 9 mph."
Jazz is Dead: CORTEX,7/5/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 86. North wind 3 to 9 mph."
Joe Casalini Trio – July,7/5/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 84. North wind 5 to 10 mph."
Long Read,7/5/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 83. North wind 5 to 10 mph."
Scott Yoder,7/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83. North wind 5 to 10 mph."
Seattle Storm vs. Chicago Sky,7/5/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 84. North wind 3 to 10 mph."
Shady Bottom Funk,7/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 80. North wind 5 to 10 mph."
Taj Farrant,7/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 80. North wind 5 to 10 mph."
The Church and The Afghan Whigs,7/5/2024,The Showbox,Music,Downtown,"Sunny, with a high near 86. North wind 3 to 9 mph."
The Highsteppers Classic Soul Revue,7/5/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 83. North wind 5 to 10 mph."
Tribute Band Battle,7/5/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 84. North wind 5 to 10 mph."
Darro,7/6/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
Disco Fire: Hit Explosion,7/6/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 83."
Inoculum,7/6/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 87."
Jang The Goon,7/6/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Jazz at SCMS,7/6/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 87."
Seattle Sounders FC vs. New England Revolution,7/6/2024,Lumen Field,Sports,Pioneer Square,"Sunny, with a high near 88."
Steve Aliment and Annie O’Neill,7/6/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 85."
Undead Independence,7/6/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 87."
Wild Powwers x Constant Lovers,7/6/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 86."
Garth Risk Hallberg,7/7/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 90."
Power Strip,7/7/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 90."
PRXZM,7/7/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 93."
Seattle Reign FC vs. Utah Royals FC,7/7/2024,Lumen Field,Sports,Pioneer Square,"Sunny, with a high near 92."
Tate McRae: Think Later Tour,7/7/2024,Chateau Ste. Michelle Winery,Music,East,"Sunny, with a high near 94."
The Annual Winds5 Comic Con-cert,7/7/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 93."
One Step Closer,7/8/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 89."
Redd Kross,7/8/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 88."
The Band Camino,7/8/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 90."
Ananda Lima,7/9/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 83."
Lachy Doley,7/9/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 82."
Starter Baby,7/9/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 83."
