Name,Date,Location,Type,Region,Weather
Acceptance,8/22/2025,The Showbox,Music,Downtown,"Sunny, with a high near 85. North wind 5 to 9 mph."
Bonkonomics,8/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 82. North wind 7 to 12 mph."
Forty Feet Tall,8/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Clear. Low around 57, with temperatures rising to around 59 overnight. North northeast wind around 5 mph."
Grunge Night,8/22/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 84. North wind 6 to 10 mph."
Jesse Daniel,8/22/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 5 to 9 mph."
Les Carlsen,8/22/2025,El Corazon,Music,Downtown,"Clear, with a low around 59. Northeast wind around 6 mph."
Manchild,8/22/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 86. North wind 5 to 10 mph."
The Profits,8/22/2025,Slim's Last Chance,Music,South Seattle,"Clear, with a low around 59. Northeast wind around 6 mph."
Balcony Bridge,8/23/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 88. North wind 6 to 9 mph."
Battle of The Bands – Night Wave VS .The Underhills,8/23/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 85. North wind 6 to 9 mph."
Circles Around The Sun,8/23/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 87. North wind 5 to 8 mph."
Clan of Xymox,8/23/2025,El Corazon,Music,Downtown,"Sunny, with a high near 88. North wind 5 to 9 mph."
JAMMAH,8/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 88. North wind 5 to 9 mph."
La Rebelion,8/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 90. North wind 3 to 7 mph."
Layne Staley Tribute 2025,8/23/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 90. North wind 3 to 7 mph."
Muz Fest,8/23/2025,University of Washington Campus,Festivals & Special Events,University District,"Sunny, with a high near 87. North wind 5 to 9 mph."
R&B Only,8/23/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 89. North wind 5 to 8 mph."
