Name,Date,Location,Type,Region,Weather
Art d’Ecco,5/27/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 73. West northwest wind 0 to 9 mph."
Diva Bleach,5/27/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 72. West northwest wind 0 to 9 mph."
Dragged Into Sunlight,5/27/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 72. Northwest wind 1 to 10 mph."
Khruangbin,5/27/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 72. West northwest wind 1 to 10 mph."
Tabber and Miso and Rad Museum,5/27/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 73. West northwest wind 0 to 9 mph."
Widowdusk,5/27/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 71. West northwest wind 1 to 10 mph."
Coco Jones,5/28/2025,The Showbox,Music,Downtown,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. Southwest wind 1 to 12 mph."
Ministry,5/28/2025,Showbox SoDo,Music,Pioneer Square,"Sunny. High near 83, with temperatures falling to around 80 in the afternoon. Southwest wind 1 to 16 mph."
Rhythm and Flow: Vol 2 with Queen Andrew,5/28/2025,The Triple Door,Theatre,Downtown,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. Southwest wind 1 to 12 mph."
Dr. Brady’s Oral Fixation Tour,5/29/2025,The Neptune Theatre,Theatre,University District,"Rain showers likely before 5pm. Partly sunny, with a high near 65. South wind 1 to 10 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Good Luck Club,5/29/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain showers likely before 5pm. Partly sunny, with a high near 67. South wind 2 to 10 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Melissa Villasenor,5/29/2025,The Crocodile,Music,Downtown,"Rain showers likely before 5pm. Partly sunny, with a high near 67. South wind 3 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Oranj Goodman,5/29/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers likely before 5pm. Partly sunny, with a high near 67. South southeast wind 3 to 10 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Rizo,5/29/2025,The Triple Door,Theatre,Downtown,"Rain showers likely before 5pm. Partly sunny, with a high near 67. South southeast wind 3 to 10 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
The Kiffness: Vote4Pets Tour,5/29/2025,The Showbox,Music,Downtown,"Rain showers likely before 5pm. Partly sunny, with a high near 67. South wind 3 to 9 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
UW Science Now,5/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely before 5pm. Partly sunny, with a high near 68. South wind 5 to 10 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Brand New,5/30/2025,WaMu Theater,Music,Pioneer Square,"Sunny, with a high near 75."
Goldie Boutilier,5/30/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 74."
Lords of Acid,5/30/2025,El Corazon,Music,Downtown,"Sunny, with a high near 73."
RJD2,5/30/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 75."
The Bouncing Souls,5/30/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 75."
Ty Myers,5/30/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 74."
Warren Dunes in Concert,5/30/2025,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 72."
Zookraught,5/30/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74."
Alex Warren,5/31/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 75."
Benches,5/31/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76."
Erykah Badu Tribute Night,5/31/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 72."
Hot Bodies in Motion,5/31/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 73."
Indo Warehouse,5/31/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 73."
Michael Yo,5/31/2025,The Triple Door,Theatre,Downtown,"Mostly sunny, with a high near 74."
Oddly Satisfying: Ky Newman and Atlgrandma,5/31/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 74."
Ringo Deathstarr,5/31/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 74."
TesseracT and Daedric,5/31/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 75."
Carla Torgerson and Willow and Wood,6/1/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 68."
Mabe Fratti,6/1/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 68."
Pub Choir,6/1/2025,The Showbox,Music,Downtown,"A slight chance of rain showers between 11am and 5pm. Mostly sunny, with a high near 69."
Jarrod Morris,6/2/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 11am. Mostly sunny, with a high near 68."
Napalm Death and Melvins,6/2/2025,The Showbox,Music,Downtown,"A slight chance of rain showers after 11am. Mostly sunny, with a high near 69."
