Name,Date,Location,Type,Region,Weather
Bill Wasik and Monica Murphy,4/24/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain after 11am. Mostly cloudy, with a high near 56. South southwest wind 5 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Brian Nova Big Band,4/24/2024,The Triple Door,Music,Downtown,"A chance of rain after 11am. Mostly cloudy, with a high near 57. South wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Chris Renzema,4/24/2024,The Crocodile,Music,Downtown,"A chance of rain after noon. Mostly cloudy, with a high near 57. South southwest wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Comfort Food,4/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 11am. Mostly cloudy, with a high near 57. South southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Hanif Abdurraqib,4/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 11am. Mostly cloudy, with a high near 57. South southwest wind around 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Korpiklaani,4/24/2024,El Corazon,Music,Downtown,"A chance of rain after noon. Mostly cloudy, with a high near 57. South southwest wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
PBS – Peter Band Supreme,4/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after noon. Mostly cloudy, with a high near 57. South wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
The Waddlers,4/24/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 11am. Mostly cloudy, with a high near 58. South southwest wind around 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Willy Porter,4/24/2024,The Royal Room,Music,South Seattle,"A chance of rain after 11am. Mostly cloudy, with a high near 57. South southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Alua Arthur,4/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South wind 7 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Bendigo Fletcher,4/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. South southeast wind 6 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Dylan Hayes,4/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South wind 7 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Gabrielle Zevin,4/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 53. South wind 7 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Kiltro with Neoma,4/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South wind 7 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Patty Crane,4/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. South wind 7 to 12 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
AJR,4/26/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain. Mostly cloudy, with a high near 56. South wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
