Name,Date,Location,Type,Region,Weather
Annie Eastwood,5/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers before noon. Cloudy, with a high near 57. South wind around 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Avenue East,5/26/2024,High Dive,Music,Fremont / Ballard,"Rain showers before noon. Cloudy, with a high near 59. South wind 8 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Colby Acuff,5/26/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers. Mostly cloudy, with a low around 49. South wind around 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Jacob Collier,5/26/2024,The Paramount Theatre,Music,Downtown,"Rain showers before noon. Cloudy, with a high near 58. South wind around 14 mph, with gusts as high as 21 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Kathy Moore Super Power Trio,5/26/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers before noon. Cloudy, with a high near 59. South wind 6 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Massive Monkees Day,5/26/2024,The Neptune Theatre,Music,University District,"Rain showers before noon. Mostly cloudy, with a high near 58. South wind 8 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Chad and JT,5/27/2024,The Crocodile,Theatre,Downtown,"Mostly cloudy, with a high near 67. South southwest wind around 8 mph."
Goodbye Viking,5/27/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 69. South southwest wind around 6 mph."
La Luz,5/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 69. South southwest wind around 6 mph."
Avi Kaplan,5/28/2024,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 60. Southwest wind 2 to 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Big Tooth,5/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 59. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Holly Humberstone,5/28/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 59. South southwest wind 2 to 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Nora Kenworthy,5/28/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 59. Southwest wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Vanished,5/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 58. South southwest wind 2 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Beverly Crusher,5/29/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers likely before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 59. Chance of precipitation is 60%."
Cloud Nothings,5/29/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 58. Chance of precipitation is 60%."
Hanabie,5/29/2024,The Crocodile,Music,Downtown,"A chance of rain showers before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 57. Chance of precipitation is 60%."
Nerd Tour 2024 – Seattle,5/29/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"A chance of rain showers before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 59. Chance of precipitation is 60%."
Seattle Sounders FC vs. Real Salt Lake,5/29/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain showers before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 59. Chance of precipitation is 60%."
Bloodbath,5/30/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 63."
Caifanes and Cafe Tacvba,5/30/2024,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 65."
Great Women of Folk and Country,5/30/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 64."
Greyhounds,5/30/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 64."
Johnny and the Moles,5/30/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 63."
La Luz,5/30/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 64."
Mariee Siou,5/30/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Mostly sunny, with a high near 63."
Nicholas D. Kristof,5/30/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 63."
Patrick Toney,5/30/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 63."
Aziz Rana,5/31/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 69."
Brilliantz Stevie Wonder Tribute Band,5/31/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 66."
DB Stewart,5/31/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 68."
Dinosaur,5/31/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 68."
I Want It That Way,5/31/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 65."
Isabel Hagen,5/31/2024,Benaroya Hall,Theatre,Downtown,"Mostly sunny, with a high near 65."
