Name,Date,Location,Type,Region,Weather
$uicide Boy$,8/24/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain before 11am, then rain showers likely. Cloudy, with a high near 64. South southeast wind 7 to 20 mph, with gusts as high as 25 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Bella White,8/24/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South southeast wind 7 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Chloe Troast,8/24/2024,The Crocodile,Theatre,Downtown,"Rain before 11am, then rain showers likely. Cloudy, with a high near 66. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Layne Staley Tribute 2024,8/24/2024,The Neptune Theatre,Music,University District,"Rain before 11am, then rain showers likely. Cloudy, with a high near 66. South wind 7 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
OK Hotel Annual Summer Throwdown,8/24/2024,The Royal Room,Music,South Seattle,"Rain before 11am, then rain showers likely. Cloudy, with a high near 64. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Outside the Brick,8/24/2024,Lake Union Park,Museums,Downtown,"Rain before 11am, then rain showers likely. Cloudy, with a high near 64. South southeast wind 6 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Prom Date Mixtape: Cruel Summer,8/24/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain before 11am, then rain showers likely. Cloudy, with a high near 64. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Schism,8/24/2024,El Corazon,Music,Downtown,"Rain before 11am, then rain showers likely. Cloudy, with a high near 66. South wind 6 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Seahawks vs. Cleveland Browns,8/24/2024,Lumen Field,Sports,Pioneer Square,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South wind 6 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Shaker Bloomheart,8/24/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South wind 6 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sinead Harnett,8/24/2024,Neumos,Music,Capitol Hill / Central District,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South wind 6 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Skank Tornado,8/24/2024,Funhouse,Music,Capitol Hill / Central District,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Skerik,8/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South wind 6 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Struts,8/24/2024,Showbox SoDo,Music,Pioneer Square,"Rain before 11am, then rain showers likely. Cloudy, with a high near 65. South wind 6 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Annie Eastwood,8/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 69. Southwest wind around 6 mph."
Asim Azhar x AUR: The World Tour 2024,8/25/2024,The Showbox,Music,Downtown,"Mostly cloudy, with a high near 71. South southwest wind around 5 mph."
Diva Ranch,8/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 69. South southwest wind around 6 mph."
Etana,8/25/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly cloudy, with a high near 72. South southwest wind around 6 mph."
Frank Kohl Quintet: Pat Martino Tribute,8/25/2024,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 70. South southwest wind around 5 mph."
Guttermouth,8/25/2024,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 71. Southwest wind around 5 mph."
In This Moment,8/25/2024,The Moore Theatre,Music,Downtown,"Mostly cloudy, with a high near 71. Southwest wind around 5 mph."
Jonah Marais,8/25/2024,Neumos,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 71. Southwest wind around 6 mph."
Kid Cudi,8/25/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly cloudy, with a high near 72. South southwest wind around 6 mph."
Liz Hopkins,8/25/2024,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 69. South southwest wind around 6 mph."
Payten Redwood,8/25/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a high near 69. South southwest wind around 7 mph."
Princess Pulpit,8/25/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 72. South southwest wind around 5 mph."
Seattle Reign FC vs. North Carolina Courage,8/25/2024,Lumen Field,Sports,Pioneer Square,"Mostly cloudy, with a high near 71. Southwest wind around 5 mph."
Glass Era,8/26/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers after 5pm. Partly sunny, with a high near 72. South wind 3 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Matt Greisen Quartet,8/26/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers after 5pm. Partly sunny, with a high near 73. South southwest wind 3 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Washington Mystics,8/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain showers after 5pm. Partly sunny, with a high near 71. South southwest wind 3 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
The Justin DePaola Band,8/26/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers after 5pm. Partly sunny, with a high near 73. South wind 2 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
200 Stab Wounds,8/27/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 11am. Partly sunny, with a high near 66. Chance of precipitation is 40%."
Big Tooth,8/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers before 11am. Partly sunny, with a high near 64. Chance of precipitation is 30%."
Bilmuri,8/27/2024,The Showbox,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. Chance of precipitation is 30%."
David Daley,8/27/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 11am. Partly sunny, with a high near 66. Chance of precipitation is 30%."
Ghostland Observatory,8/27/2024,The Crocodile,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 65. Chance of precipitation is 30%."
Hinder,8/27/2024,El Corazon,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. Chance of precipitation is 30%."
Jeff Lynn’s ELO,8/27/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Partly sunny, with a high near 65. Chance of precipitation is 30%."
SS Virginia V Cruise: Canoe Journey Past and Present,8/27/2024,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Partly sunny, with a high near 64. Chance of precipitation is 30%."
The Carlile Family Band,8/27/2024,The Triple Door,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 65. Chance of precipitation is 30%."
Abbey Blackwell,8/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 66."
Leo Leo,8/28/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 69."
PBS – Peter Band Supreme,8/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 69."
Seattle Storm vs. Atlanta Dream,8/28/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 68."
The Ocillators,8/28/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 69."
These Certain Birds,8/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 66."
TNMK,8/28/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 69."
Ultra Soft,8/28/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 70."
Brian Gore and Itamar Erez,8/29/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 75."
Dallas Moore,8/29/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 74."
Fun and Flirty,8/29/2024,The Crocodile,Theatre,Downtown,"Sunny, with a high near 74."
Kings of Leon,8/29/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 71."
Logan Ledger and Jeremy Pinnell Acoustic Tour,8/29/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74."
Manatee Commune – Album Release,8/29/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 73."
No Edits,8/29/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74."
Paige Sandusky,8/29/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 72."
Perspectives: Light Through the Cellar Door,8/29/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 71."
Sharkeologist EP Release Show,8/29/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 73."
Summer Nights with DJ Sharadawn,8/29/2024,Museum of History & Industry,Music,Queen Anne / Seattle Center,"Sunny, with a high near 74."
42 Dugg,8/30/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 76."
Colors Presents: R and B Only Live,8/30/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 77."
David Ward,8/30/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 77."
Dusty,8/30/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 77."
Seattle Storm vs. New York Liberty,8/30/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 75."
Tease Tease Tease: A Flirty Pop Night,8/30/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 77."
The Living Tombstone,8/30/2024,El Corazon,Music,Downtown,"Sunny, with a high near 77."
Tinzo and Jojo,8/30/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 78."
Waterfront Block Party,8/30/2024,Waterfront Park,Festivals & Special Events,Downtown,"Sunny, with a high near 77."
Yvie Oddly with Michael Bach,8/30/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 77."
