Name,Date,Location,Type,Region,Weather
Cold Cave,3/16/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 49. South southwest wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Communal 40,3/16/2025,High Dive,Music,Fremont / Ballard,"Rain likely. Cloudy, with a low around 40. Southwest wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
DWLLRS,3/16/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a low around 41. Southwest wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Identity,3/16/2025,Benaroya Hall,Music,Downtown,"Rain. Mostly cloudy, with a high near 49. South southwest wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Jon Marie,3/16/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a low around 40. Southwest wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Kim Fay,3/16/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Cloudy, with a low around 41. Southwest wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Russian Circles,3/16/2025,The Showbox,Music,Downtown,"Rain likely. Cloudy, with a low around 41. Southwest wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
bbno$,3/17/2025,The Showbox,Music,Downtown,"Rain. Mostly cloudy. High near 50, with temperatures falling to around 47 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Eric Blu and The Soul Revue,3/17/2025,High Dive,Music,Fremont / Ballard,"Rain. Mostly cloudy. High near 51, with temperatures falling to around 48 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Golden Ear Awards Party – Freddy Fuego,3/17/2025,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 51. Southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Anberlin,3/18/2025,The Crocodile,Music,Downtown,"Rain likely. Partly sunny, with a high near 51. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Bishop Briggs,3/18/2025,The Showbox,Music,Downtown,"Rain likely. Partly sunny, with a high near 50. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
daste.,3/18/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 50. South wind 2 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Foleada,3/18/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Partly sunny, with a high near 51. South wind 2 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Jeremy Denk,3/18/2025,Meany Center for the Performing Arts,Music,University District,"Rain likely. Partly sunny, with a high near 50. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Laila Lalami,3/18/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 50. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Lessons from Ending Apartheid,3/18/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Partly sunny, with a high near 50. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Lime Cordiale,3/18/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 51. South southwest wind 3 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Alexandra Kay,3/19/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 52. Chance of precipitation is 90%."
David Ryan Harris,3/19/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53. Chance of precipitation is 90%."
Dub Lounge International,3/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 53. Chance of precipitation is 90%."
The Diamonics,3/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 53. Chance of precipitation is 90%."
The Orbit of Jelly Roll Morton,3/19/2025,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 53."
Asher Deaver Manifest 10 Year Anniversary,3/20/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 49."
Barbara Sjoholm – The Reindeer of Chinese Gardens,3/20/2025,National Nordic Museum,Readings & Lectures,Fremont / Ballard,"Rain. Cloudy, with a high near 50."
Black Dogs,3/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 50."
D.Markis,3/20/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 51."
Home Front – War Front: Fly for Freedom,3/20/2025,Washington State History Museum,Museums,South,"Rain. Cloudy, with a high near 50."
How Now Brown Cow,3/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 51."
Microsoft @ 50,3/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 51."
RX Bandits,3/20/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 50."
A Skylit Drive,3/21/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 50."
Atrae Bilis,3/21/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 50."
Blowout Brass Band,3/21/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 50."
Cold Comfort,3/21/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 50."
