Name,Date,Location,Type,Region,Weather
Ani DiFranco,2/1/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a low around 35. Southwest wind around 13 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
BeatleConcert,2/1/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a low around 35. Southwest wind around 14 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
ETANA,2/1/2025,High Dive,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a low around 35. South southwest wind around 12 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Jose “Juicy” Gonzales Trio,2/1/2025,The Royal Room,Music,South Seattle,"A chance of rain showers. Mostly cloudy, with a low around 35. Southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
moe.,2/1/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly cloudy, with a low around 35. Southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Artist Talk: Fumi Amano,2/2/2025,Museum of Glass,Museums,South,"Snow showers before 10am, then rain showers between 10am and 4pm, then snow showers. Cloudy, with a high near 41. South wind around 7 mph. Chance of precipitation is 90%. New snow accumulation of less than one inch possible."
Gallowglass Celtic Band,2/2/2025,The Royal Room,Music,South Seattle,"Snow showers before 10am, then rain showers between 10am and 4pm, then rain and snow showers. Mostly cloudy, with a high near 40. Wind chill values as low as 24. South wind around 10 mph. Chance of precipitation is 90%. New snow accumulation of less than half an inch possible."
Panic Fancy,2/2/2025,High Dive,Music,Fremont / Ballard,"Rain showers before 4pm, then rain and snow showers. Mostly cloudy, with a high near 41. South wind around 9 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Seattle Chinese Spring Festival Gala,2/2/2025,Benaroya Hall,Music,Downtown,"Snow showers before 10am, then rain showers between 10am and 4pm, then snow showers. Mostly cloudy, with a high near 40. Wind chill values as low as 25. South wind around 8 mph. Chance of precipitation is 90%. New snow accumulation of less than half an inch possible."
The Fifth Avenue Theatre’s Show Talk Series,2/3/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Snow showers. Mostly cloudy, with a high near 37. Chance of precipitation is 90%. New snow accumulation of less than half an inch possible."
350’s,2/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Snow showers likely. Partly sunny, with a high near 36. New snow accumulation of less than half an inch possible."
Chris Hayes,2/4/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Snow showers likely. Partly sunny, with a high near 36. New snow accumulation of less than half an inch possible."
Cursive,2/4/2025,The Crocodile,Music,Downtown,"Snow showers likely. Partly sunny, with a high near 37. New snow accumulation of less than half an inch possible."
Eivor – North American Tour 2025,2/4/2025,The Neptune Theatre,Music,University District,"Snow showers likely. Partly sunny, with a high near 37. New snow accumulation of less than half an inch possible."
Literary Arts: Michele Norris,2/4/2025,Benaroya Hall,Readings & Lectures,Downtown,"Snow showers likely. Partly sunny, with a high near 37. New snow accumulation of less than half an inch possible."
Paula Fuga,2/4/2025,The Triple Door,Music,Downtown,"Snow showers likely. Partly sunny, with a high near 37. New snow accumulation of less than half an inch possible."
Blowout Heavies Brass Band Jam,2/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of snow showers. Partly sunny, with a high near 38."
Genghis Barbie,2/5/2025,The Royal Room,Music,South Seattle,"A chance of snow showers. Partly sunny, with a high near 38."
Shelby Natasha,2/5/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of snow showers. Partly sunny, with a high near 38."
Catch Your Breath – The Broken Souls Tour,2/6/2025,The Crocodile,Music,Downtown,"A chance of snow showers. Partly sunny, with a high near 40."
Dean Friedman,2/6/2025,The Royal Room,Music,South Seattle,"A chance of snow showers. Partly sunny, with a high near 38."
Dream Circuit,2/6/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of snow showers. Partly sunny, with a high near 39."
Lightnin’ Luke,2/6/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of snow showers. Partly sunny, with a high near 39."
