Name,Date,Location,Type,Region,Weather
Ali Sethi,10/22/2025,The Moore Theatre,Music,Downtown,"Areas of fog before 11am, then rain likely. Partly sunny. High near 63, with temperatures falling to around 59 in the afternoon. South wind 3 to 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Demun Jones,10/22/2025,El Corazon,Music,Downtown,"Areas of fog before 11am, then rain likely. Partly sunny. High near 64, with temperatures falling to around 60 in the afternoon. South wind 3 to 13 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Jeffrey Foucault,10/22/2025,Tractor Tavern,Music,Fremont / Ballard,"Areas of fog after 5am. Partly cloudy, with a low around 46. South southeast wind around 2 mph."
Julian Brave NoiseCat,10/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Areas of fog after 5am. Partly cloudy, with a low around 46. South southeast wind around 2 mph."
Linda From Work,10/22/2025,Neumos,Music,Capitol Hill / Central District,"Areas of fog after 5am. Partly cloudy, with a low around 46. South southeast wind around 2 mph."
Nature Heals,10/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Areas of fog before 11am, then rain likely. Partly sunny. High near 63, with temperatures falling to around 60 in the afternoon. South wind 3 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Pete & Bas,10/22/2025,The Crocodile,Music,Downtown,"Areas of fog before 11am, then rain likely. Partly sunny. High near 64, with temperatures falling to around 61 in the afternoon. South wind 3 to 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Jennifer Knapp,10/23/2025,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Gilbert & Sullivan Songbook,10/23/2025,Opera Center,Music,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 63. South wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Leonid & Friends,10/23/2025,The Moore Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Magdalene Ho,10/23/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Noga Erez,10/23/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 61. South wind around 13 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
The Steel Wheels,10/23/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Thomas Marriott,10/23/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Arooj Aftab,10/24/2025,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 57. South wind 10 to 15 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
ATYYA,10/24/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Blonde Maze,10/24/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 57. South wind 13 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Buffalo Jones – Album release,10/24/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 60. South wind 8 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Esther Povitsky,10/24/2025,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 60. South wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Joe Casalini Trio,10/24/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 60. South wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Justified,10/24/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Peter Sellars,10/24/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 58. South wind 9 to 14 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
The Haunted House Tour,10/24/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Ari Abdul,10/25/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
BOOTS! Halloween à Go-Go,10/25/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 55."
Destroyer: Dan’s Boogie Tour,10/25/2025,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 56."
Dustin Nickerson,10/25/2025,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 55."
Element 115,10/25/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 54."
The Mayhem Ball – Halloween Edition,10/25/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Chase Wright,10/26/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain showers before 5pm, then rain. Cloudy, with a high near 53."
Choir Choir Choir,10/26/2025,The Neptune Theatre,Music,University District,"Rain showers before 5pm, then rain. Cloudy, with a high near 53."
The Caleb Klauder and Reeb Willms Country Band,10/26/2025,The Royal Room,Music,South Seattle,"Rain showers before 5pm, then rain. Cloudy, with a high near 52."
Valiant,10/26/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers before 5pm, then rain. Cloudy, with a high near 52."
Yearning,10/26/2025,Town Hall Seattle,Music,Downtown,"Rain showers before 5pm, then rain. Cloudy, with a high near 52."
Kris Davis Trio,10/27/2025,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 54."
Destin Conrad,10/28/2025,The Neptune Theatre,Music,University District,"A chance of rain. Mostly cloudy, with a high near 52."
Don Piano,10/28/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 54."
South Arcade,10/28/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 54."
Therese Huston with Katy Sewall,10/28/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Mostly cloudy, with a high near 54."
