Name,Date,Location,Type,Region,Weather
Art From Ashes,1/27/2025,Benaroya Hall,Music,Downtown,"Clear, with a low around 32. North northeast wind around 3 mph."
John Hatton,1/27/2025,Tractor Tavern,Music,Fremont / Ballard,"Clear. Low around 31, with temperatures rising to around 33 overnight. North northeast wind around 2 mph."
Kill Dyll,1/27/2025,Barboza,Music,Capitol Hill / Central District,"Mostly clear. Low around 33, with temperatures rising to around 35 overnight. North northeast wind around 2 mph."
Silent Movie Mondays: The Gold Rush 1925,1/27/2025,The Paramount Theatre,Music,Downtown,"Clear, with a low around 32. North northeast wind around 3 mph."
A Songwriter Circle,1/28/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 46. North wind around 5 mph."
Asim Azhar,1/28/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 46. North wind around 5 mph."
Big Tooth,1/28/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 46. North wind around 5 mph."
An Evening with Steve Poltz,1/29/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 46."
Big Kitty,1/29/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 47."
Bryce Vine,1/29/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 46."
New Lore,1/29/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 46."
Queering Talks,1/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 46."
Candlelight Concert,1/30/2025,Town Hall Seattle,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 44."
Catching Flies,1/30/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 45."
Judge John Hodgman,1/30/2025,The Neptune Theatre,Theatre,University District,"A chance of rain after 10am. Mostly cloudy, with a high near 45."
Lou Deezi,1/30/2025,The Crocodile,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 45."
Mary Eliza,1/30/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 45."
Max McNown,1/30/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy, with a high near 45."
Music From The Sole,1/30/2025,The Moore Theatre,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 44."
The Low Lonesome Sound,1/30/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 44."
YellaCatt,1/30/2025,High Dive,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 44."
AMTRAC,1/31/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 48."
Blowout Heavies Brass Band Jam,1/31/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 48."
Dopethrone,1/31/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 48."
Emanuel Brown,1/31/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 48."
Five Iron Frenzy,1/31/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 49."
Kodo One Earth Tour: Warabe,1/31/2025,Meany Center for the Performing Arts,Music,University District,"Rain. Cloudy, with a high near 48."
Max McNown,1/31/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 49."
Ani DiFranco,2/1/2025,The Moore Theatre,Music,Downtown,"Rain. Cloudy, with a high near 45."
BeatleConcert,2/1/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 44."
ETANA,2/1/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 44."
Jose “Juicy” Gonzales Trio,2/1/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 45."
moe.,2/1/2025,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 45."
Artist Talk: Fumi Amano,2/2/2025,Museum of Glass,Museums,South,"Rain and snow. Mostly cloudy, with a high near 41."
Gallowglass Celtic Band,2/2/2025,The Royal Room,Music,South Seattle,"Rain and snow. Mostly cloudy, with a high near 40."
Panic Fancy,2/2/2025,High Dive,Music,Fremont / Ballard,"Rain and snow. Mostly cloudy, with a high near 41."
The Seattle Chinese Spring Festival Gala,2/2/2025,Benaroya Hall,Music,Downtown,"Rain and snow. Mostly cloudy, with a high near 40."
