Name,Date,Location,Type,Region,Weather
AJ Lee and Blue Summit,5/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. Northwest wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
An-Ten-Nae,5/4/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. West wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Bombay Bicycle Club,5/4/2024,The Showbox,Music,Downtown,"Rain likely. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. West wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Broadway Spectacular,5/4/2024,Cornish Playhouse at Seattle Center,Music,Queen Anne / Seattle Center,"Rain likely. Cloudy. High near 60, with temperatures falling to around 58 in the afternoon. Northwest wind 5 to 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Colin Quinn 2024,5/4/2024,The Neptune Theatre,Theatre,University District,"Rain likely. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. West wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Doc The Lion,5/4/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"Rain likely. Cloudy. High near 60, with temperatures falling to around 57 in the afternoon. West northwest wind 1 to 13 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Electric Circus,5/4/2024,The Royal Room,Music,South Seattle,"Rain likely. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. North northwest wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Elliot Moss,5/4/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. West wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Exhibition Tour: Calder,5/4/2024,Seattle Art Museum,Museums,Downtown,"Rain likely. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. West wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Exhibition Tour: Jaune Quick-to-See Smith,5/4/2024,Seattle Art Museum,Museums,Downtown,"Rain likely. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. West wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Festal: Asian Pacific Islander Heritage Month Celebration,5/4/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain likely. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. North northwest wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Global Rhythms: The Campbell Brothers,5/4/2024,Town Hall Seattle,Music,Downtown,"Rain likely. Cloudy. High near 59, with temperatures falling to around 56 in the afternoon. North northwest wind 5 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Jessica Jackson Hutchins and Amanda Donnan in Conversation,5/4/2024,Frye Art Museum,Museums,Capitol Hill / Central District,"Rain likely. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North northwest wind 2 to 13 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
May the Fourth,5/4/2024,The Museum of Flight,Museums,South Seattle,"Rain likely. Cloudy. High near 60, with temperatures falling to around 58 in the afternoon. Northwest wind 5 to 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
