Name,Date,Location,Type,Region,Weather
Psychedelic Salon with April Pride,3/3/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely. Cloudy, with a low around 47. South wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Soccer Mommy,3/3/2025,The Showbox,Music,Downtown,"A chance of rain showers. Cloudy, with a low around 45. South southwest wind around 5 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Sven,3/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers likely. Cloudy, with a low around 46. South wind around 3 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Connor Price,3/4/2025,Showbox SoDo,Music,Pioneer Square,"Rain showers. Cloudy, with a high near 50. South southeast wind 3 to 15 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Ignite,3/4/2025,Funhouse,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 51. South wind 5 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
John McEuen and The Circle Band,3/4/2025,The Triple Door,Music,Downtown,"Rain showers. Cloudy, with a high near 51. South southeast wind 2 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Last Dinosaurs,3/4/2025,The Neptune Theatre,Music,University District,"Rain showers. Cloudy, with a high near 50. South southeast wind 3 to 15 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Margo Okazawa-Rey,3/4/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy, with a high near 50. South southeast wind 3 to 15 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Exploited,3/4/2025,El Corazon,Music,Downtown,"Rain showers. Cloudy, with a high near 50. South southeast wind 5 to 17 mph, with gusts as high as 23 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Tubaluba,3/4/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 51. South wind 5 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Andre Feriante and the Bohemian Entourage,3/5/2025,The Triple Door,Music,Downtown,"A chance of rain showers before 4pm. Partly sunny, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Byron Juane,3/5/2025,High Dive,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Partly sunny, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
FINK,3/5/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Partly sunny, with a high near 53. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Joy Oladokun,3/5/2025,The Showbox,Music,Downtown,"A chance of rain showers before 4pm. Partly sunny, with a high near 53. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Pink Sweat$,3/5/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers before 4pm. Partly sunny, with a high near 53. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Charlie Berens,3/6/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 52."
Cochise,3/6/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 52."
Deal,3/6/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 53."
Megan Stalter,3/6/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 52."
Socks in the Frying Pan,3/6/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 52."
The Queers,3/6/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 52."
G. Love and Special Sauce,3/7/2025,The Crocodile,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 52."
Miss Minami,3/7/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 52."
Not Fade Away – A Tribute to Buddy Holly,3/7/2025,The Triple Door,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 52."
Tape B,3/7/2025,The Showbox,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 51."
thrown,3/7/2025,El Corazon,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 52."
Bored Teachers,3/8/2025,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 54."
Tape B,3/8/2025,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 53."
The Bevis Frond,3/8/2025,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 54."
The Velveteers,3/8/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 54."
Vanessa Collier,3/8/2025,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 54."
Echoes of the East,3/9/2025,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 57."
Jerry Cantrell,3/9/2025,The Moore Theatre,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
Randy Blythe,3/9/2025,El Corazon,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
