Name,Date,Location,Type,Region,Weather
Ben Beal,6/26/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 7 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Comfort Food,6/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 10am. Mostly cloudy. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 6 to 17 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Ferris Jabr,6/26/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 10am. Partly sunny. High near 72, with temperatures falling to around 68 in the afternoon. South southwest wind 8 to 15 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Isak Gaines and Jack Swiggett,6/26/2024,The Royal Room,Music,South Seattle,"A chance of rain after 10am. Partly sunny. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 8 to 17 mph, with gusts as high as 22 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Jeff Bernat,6/26/2024,The Crocodile,Music,Downtown,"A chance of rain after 10am. Mostly cloudy. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 6 to 17 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Jessica Pratt,6/26/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 6 to 17 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
JL B. Hood,6/26/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 7 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Nick Drummond,6/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 10am. Mostly cloudy. High near 71, with temperatures falling to around 67 in the afternoon. South southwest wind 6 to 17 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
No Floor,6/26/2024,Chop Suey,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy. High near 72, with temperatures falling to around 67 in the afternoon. South southwest wind 8 to 17 mph, with gusts as high as 21 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Pony Bradshaw,6/26/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain after 10am. Partly sunny. High near 72, with temperatures falling to around 68 in the afternoon. South southwest wind 8 to 17 mph, with gusts as high as 21 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
