Name,Date,Location,Type,Region,Weather
Born of Osiris,10/8/2025,El Corazon,Music,Downtown,"A chance of rain. Partly sunny, with a high near 60. South southwest wind around 6 mph. Chance of precipitation is 30%."
Jeff Crosby Band,10/8/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain after 5am. Mostly cloudy. Low around 51, with temperatures rising to around 53 overnight. East wind around 3 mph. Chance of precipitation is 20%."
Junior Varsity,10/8/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 60. South wind around 7 mph. Chance of precipitation is 30%."
King Sheim,10/8/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain. Partly sunny, with a high near 62. South southwest wind around 6 mph. Chance of precipitation is 20%."
Truth to Power 2025,10/8/2025,The Royal Room,Festivals & Special Events,South Seattle,"A chance of rain. Partly sunny, with a high near 61. South wind 3 to 7 mph. Chance of precipitation is 30%."
Alejandro Escovedo,10/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 61. North northeast wind 2 to 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Dr. Uche Blackstock,10/9/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 61. North northeast wind 2 to 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
JUL!ET,10/9/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 60. North northeast wind 2 to 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Kurtis Conner: The Goodfellow World Tour,10/9/2025,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 60. North wind around 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Magoo,10/9/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 60. North northeast wind 2 to 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
2025 Talk of the Town,10/10/2025,"Seattle, WA",Festivals & Special Events,Downtown,"Rain. Mostly cloudy, with a high near 61. South southwest wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Pete Droge,10/10/2025,The Triple Door,Music,Downtown,"Rain. Mostly cloudy, with a high near 62. South wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Ashley Gavin,10/10/2025,The Neptune Theatre,Theatre,University District,"Rain. Mostly cloudy, with a high near 61. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Caroline Kingsbury and Maris,10/10/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 60. South wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Dead Bars,10/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 62. South southwest wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Gallowglass,10/10/2025,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 61. South wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Mo Lowda and The Humble,10/10/2025,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 61. South wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Covet,10/11/2025,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 56."
Crimewave,10/11/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 59."
Winter,10/11/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 58."
Bad Suns,10/12/2025,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 57."
Christian McBride and Brad Mehldau,10/12/2025,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
Doom Gong,10/12/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 57."
Fly By Midnight,10/12/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 57."
Marielle Kraft,10/12/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 57."
NateWantsToBattle,10/12/2025,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 57."
Robin Holcomb,10/12/2025,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 57."
Shelby Natasha,10/12/2025,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 56."
Shiner,10/12/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 57."
Between The Buried And Me,10/13/2025,The Crocodile,Music,Downtown,"A chance of rain. Partly sunny, with a high near 59."
Durry,10/13/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 59."
Wombo,10/13/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 59."
Balu Brigada,10/14/2025,The Crocodile,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 58."
Bilal,10/14/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain. Mostly sunny, with a high near 58."
Emily Baker-White,10/14/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain. Mostly sunny, with a high near 56."
Kendall Lujan,10/14/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain. Mostly sunny, with a high near 58."
Mating Ritual,10/14/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain. Mostly sunny, with a high near 57."
Signs of the Swarm,10/14/2025,El Corazon,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 58."
The Paradise Drifters with The Wayside,10/14/2025,The Royal Room,Music,South Seattle,"A slight chance of rain. Mostly sunny, with a high near 58."
Ty Segall,10/14/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain. Mostly sunny, with a high near 57."
Valery Meladze,10/14/2025,The Moore Theatre,Music,Downtown,"A slight chance of rain. Mostly sunny, with a high near 56."
