Name,Date,Location,Type,Region,Weather
Amapiano Is Here,3/29/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a low around 44. South wind around 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
An Early Evening with Alex Ashley,3/29/2025,High Dive,Music,Fremont / Ballard,"Rain showers likely before 5pm. Mostly cloudy, with a high near 55. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Charlie Albright,3/29/2025,Town Hall Seattle,Music,Downtown,"Rain showers likely before 5pm. Mostly cloudy, with a high near 54. South southwest wind 3 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Jammah,3/29/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely before 5pm. Partly sunny, with a high near 56. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Karmic Unrest,3/29/2025,Slim's Last Chance,Music,South Seattle,"Rain showers likely before 5pm. Mostly cloudy, with a high near 55. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Kelly Lee Owens,3/29/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers likely before 5pm. Mostly cloudy, with a high near 55. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Les Egares,3/29/2025,Town Hall Seattle,Music,Downtown,"Rain showers likely before 5pm. Mostly cloudy, with a high near 54. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Living Voices: Hear My Voice,3/29/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Rain showers likely before 5pm. Mostly cloudy, with a high near 54. South southwest wind 3 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Luca Fogale,3/29/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a low around 44. South wind around 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Manic Focus,3/29/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain showers likely before 5pm. Mostly cloudy, with a high near 55. South southwest wind 6 to 10 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
