Name,Date,Location,Type,Region,Weather
Annie Eastwood,8/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Patchy drizzle before 9am. Partly sunny, with a high near 69. West southwest wind around 6 mph."
Asim Azhar x AUR: The World Tour 2024,8/25/2024,The Showbox,Music,Downtown,"Patchy drizzle before 9am. Mostly sunny, with a high near 71. Southwest wind around 7 mph."
Diva Ranch,8/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Patchy drizzle before 9am. Mostly sunny, with a high near 68. Southwest wind around 7 mph."
Etana,8/25/2024,Nectar Lounge,Music,Fremont / Ballard,"Patchy drizzle before 9am. Mostly sunny, with a high near 72. Southwest wind around 6 mph."
Guttermouth,8/25/2024,El Corazon,Music,Downtown,"Patchy drizzle before 9am. Partly sunny, with a high near 71. West southwest wind around 6 mph."
In This Moment,8/25/2024,The Moore Theatre,Music,Downtown,"Patchy drizzle before 9am. Partly sunny, with a high near 71. West southwest wind around 6 mph."
Jonah Marais,8/25/2024,Neumos,Music,Capitol Hill / Central District,"Patchy drizzle before 9am. Partly sunny, with a high near 71. West southwest wind around 7 mph."
Kid Cudi,8/25/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Patchy drizzle before 9am. Mostly sunny, with a high near 72. Southwest wind around 6 mph."
Liz Hopkins,8/25/2024,The Royal Room,Music,South Seattle,"Patchy drizzle before 9am. Mostly sunny, with a high near 68. Southwest wind around 7 mph."
Payten Redwood,8/25/2024,High Dive,Music,Fremont / Ballard,"Patchy drizzle before 9am. Mostly sunny, with a high near 69. Southwest wind 3 to 8 mph."
Princess Pulpit,8/25/2024,Sunset Tavern,Music,Fremont / Ballard,"Patchy drizzle before 9am. Partly sunny, with a high near 71. West southwest wind around 6 mph."
Seattle Reign FC vs. North Carolina Courage,8/25/2024,Lumen Field,Sports,Pioneer Square,"Patchy drizzle before 9am. Partly sunny, with a high near 71. West southwest wind around 6 mph."
Glass Era,8/26/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers after 5pm. Mostly cloudy. High near 74, with temperatures falling to around 72 in the afternoon. South southwest wind 2 to 12 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Matt Greisen Quartet,8/26/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers after 5pm. Partly sunny, with a high near 75. Southwest wind 2 to 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Washington Mystics,8/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain showers after 5pm. Mostly cloudy, with a high near 73. South southwest wind 2 to 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
The Justin DePaola Band,8/26/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers after 5pm. Mostly cloudy, with a high near 75. South wind 2 to 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
200 Stab Wounds,8/27/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 11am. Partly sunny, with a high near 67. North wind 7 to 10 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Big Tooth,8/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers before 11am. Partly sunny, with a high near 65. North northeast wind 7 to 10 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Bilmuri,8/27/2024,The Showbox,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 67. North wind around 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
David Daley,8/27/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 11am. Partly sunny, with a high near 67. North wind 7 to 10 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ghostland Observatory,8/27/2024,The Crocodile,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. North wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Hinder,8/27/2024,El Corazon,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 67. North wind 7 to 10 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Jeff Lynn’s ELO,8/27/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Partly sunny, with a high near 66. North wind 6 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
SS Virginia V Cruise: Canoe Journey Past and Present,8/27/2024,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"A chance of rain showers before 11am. Partly sunny, with a high near 65. North northeast wind 7 to 10 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
The Carlile Family Band,8/27/2024,The Triple Door,Music,Downtown,"A chance of rain showers before 11am. Partly sunny, with a high near 66. North northeast wind around 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Abbey Blackwell,8/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 68."
Leo Leo,8/28/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 71."
PBS – Peter Band Supreme,8/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 70."
Seattle Storm vs. Atlanta Dream,8/28/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 70."
The Ocillators,8/28/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 71."
These Certain Birds,8/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 68."
TNMK,8/28/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 71."
Ultra Soft,8/28/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 72."
Brian Gore and Itamar Erez,8/29/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 75."
Dallas Moore,8/29/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 73."
Fun and Flirty,8/29/2024,The Crocodile,Theatre,Downtown,"Sunny, with a high near 73."
Kings of Leon,8/29/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 72."
Logan Ledger and Jeremy Pinnell Acoustic Tour,8/29/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74."
