Name,Date,Location,Type,Region,Weather
Austin Plaine,1/21/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy. Low around 41, with temperatures rising to around 44 overnight. East southeast wind around 6 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Kraken vs. Toronto Maple Leafs,1/21/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy. Low around 41, with temperatures rising to around 44 overnight. East southeast wind around 6 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Kate Alice Marshall,1/22/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain before 4pm, then rain showers. Cloudy, with a high near 51. Southeast wind 5 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Machine Head,1/22/2024,The Showbox,Music,Downtown,"Rain before 4pm, then rain showers. Cloudy, with a high near 50. Southeast wind 5 to 9 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Silent Movie Mondays – Safety Last,1/22/2024,The Paramount Theatre,Film & Media Arts,Downtown,"Rain before 4pm, then rain showers. Cloudy, with a high near 51. Southeast wind 5 to 10 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Buck Meek,1/23/2024,The Crocodile,Music,Downtown,"Rain showers before 4pm, then a chance of rain. Mostly cloudy, with a high near 51. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Curator Tour: Joseph A. Witt Winter Garden,1/23/2024,Washington Park Arboretum,Tours & Attractions,University District,"Rain showers before 4pm, then a chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Synthwave DJ Dance Party,1/23/2024,High Dive,Music,Fremont / Ballard,"Rain showers before 4pm, then a chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Wiley from Atlanta,1/23/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers before 4pm, then a chance of rain. Mostly cloudy, with a high near 50. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Winter Reverb,1/23/2024,Chop Suey,Music,Capitol Hill / Central District,"Rain showers before 4pm, then a chance of rain. Mostly cloudy, with a high near 51. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Corey Harper,1/24/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 50."
DJ Shadow,1/24/2024,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 50."
Opera on Tap,1/24/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 49."
PBS – Peter Band Supreme,1/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 49."
Seattle Kraken vs. Chicago Blackhawks,1/24/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 49."
Silent Planet,1/24/2024,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 49."
Stuff You Should Know,1/24/2024,The Paramount Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 49."
The Cooking Gene,1/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 49."
Aryana Leon,1/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 50."
Colorworks,1/25/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain showers. Mostly cloudy, with a high near 51."
Dar Williams,1/25/2024,The Neptune Theatre,Music,University District,"Rain showers. Mostly cloudy, with a high near 50."
Deb Perelman,1/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Mostly cloudy, with a high near 50."
Emanuel Brown,1/25/2024,Chop Suey,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 50."
James Miles,1/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Mostly cloudy, with a high near 50."
Madeline Pendleton,1/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 50."
October London,1/25/2024,The Showbox,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 50."
Tacoma Stars vs. Empire Strykers,1/25/2024,accesso ShoWare Center,Sports,South,"Rain showers. Mostly cloudy, with a high near 50."
Dungeons and Drag Queens,1/26/2024,The Crocodile,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 48."
Global Rhythms: Yungchen Lhamo,1/26/2024,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 48."
Harlem Globetrotters 2024 World Tour –,1/26/2024,accesso ShoWare Center,Sports,South,"Rain. Mostly cloudy, with a high near 48."
Seattle Kraken vs. St. Louis Blues,1/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain likely. Mostly cloudy, with a high near 48."
Shelf Nunny,1/26/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 49."
Super Diamond – The Neil Diamond Tribute Band,1/26/2024,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 49."
The Disorderlies,1/26/2024,Slim's Last Chance,Music,South Seattle,"Rain. Mostly cloudy, with a high near 49."
Harlem Globetrotters,1/27/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain before 5pm. Mostly cloudy, with a high near 52."
Seattle Thunderbirds vs. Everett Silvertips,1/27/2024,accesso ShoWare Center,Sports,South,"Rain before 5pm. Mostly cloudy, with a high near 52."
The Budos Band,1/27/2024,The Showbox,Music,Downtown,"Rain before 5pm. Mostly cloudy, with a high near 52."
The Human Family,1/27/2024,Opera Center,Music,Queen Anne / Seattle Center,"Rain before 5pm. Mostly cloudy, with a high near 52."
