Name,Date,Location,Type,Region,Weather
BAYNK,2/27/2025,The Showbox,Music,Downtown,"Mostly clear. Low around 42, with temperatures rising to around 44 overnight. South southeast wind around 6 mph."
Camping in Alaska,2/27/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly clear. Low around 44, with temperatures rising to around 46 overnight. South southeast wind around 6 mph."
Dream Theater 40th Anniversary Tour,2/27/2025,The Moore Theatre,Music,Downtown,"Mostly clear. Low around 42, with temperatures rising to around 44 overnight. South southeast wind around 6 mph."
"Gabrielle Bates, Catherine Bresner, Bill Carty and Paul Hlava Ceballos",2/27/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly clear. Low around 42, with temperatures rising to around 44 overnight. South southeast wind around 6 mph."
Left on Tenth,2/27/2025,High Dive,Music,Fremont / Ballard,"Mostly clear. Low around 44, with temperatures rising to around 46 overnight. South southeast wind around 6 mph."
Lisa Koch Big Ass Birthday Bash,2/27/2025,The Triple Door,Music,Downtown,"Mostly clear. Low around 42, with temperatures rising to around 44 overnight. South southeast wind around 6 mph."
Maggie Smith,2/27/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly clear, with a low around 42. South southeast wind around 6 mph."
Noise Service,2/27/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly clear, with a low around 42. South southeast wind around 3 mph."
Ty Segall – Solo Acoustic,2/27/2025,The Neptune Theatre,Music,University District,"Mostly clear. Low around 42, with temperatures rising to around 44 overnight. South southeast wind around 6 mph."
Cappella Romana,2/28/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 59. North wind around 5 mph."
Immanuel Wilkins,2/28/2025,The Triple Door,Music,Downtown,"Patchy fog before 9am. Mostly sunny, with a high near 58. North wind around 3 mph."
Mad Science & Almost Yours,2/28/2025,Fremont Abbey Arts Center,Theatre,Fremont / Ballard,"Patchy fog before 9am. Partly sunny, with a high near 58. North wind around 5 mph."
Parlor Greens,2/28/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 59. North wind around 5 mph."
Stavros Halkias,2/28/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 59. North wind around 5 mph."
The Devil Makes Three,2/28/2025,The Showbox,Music,Downtown,"Patchy fog before 9am. Mostly sunny, with a high near 60. North wind around 3 mph."
UPDATING,2/28/2025,The Neptune Theatre,Theatre,University District,"Patchy fog before 9am. Mostly sunny, with a high near 60. North wind around 3 mph."
Auburn Symphony: The Magical Music of Harry Potter,3/1/2025,Federal Way Performing Arts and Event Center,Music,South,"Patchy fog before 8am, then a chance of rain showers. Partly sunny, with a high near 57. Chance of precipitation is 30%."
Dawn Richard and Spencer Zahn,3/1/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
Destroy Lonely,3/1/2025,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
Kathy Griffin,3/1/2025,The Moore Theatre,Theatre,Downtown,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
Kelsy Karter and The Heroines,3/1/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers after 4pm. Partly sunny, with a high near 56. Chance of precipitation is 30%."
Maruja,3/1/2025,High Dive,Music,Fremont / Ballard,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
Reverend Horton Heat,3/1/2025,El Corazon,Music,Downtown,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
Ship Wrek,3/1/2025,The Showbox,Music,Downtown,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
Winter Concert,3/1/2025,Town Hall Seattle,Music,Downtown,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 57. Chance of precipitation is 20%."
The Georgetown Orbits,3/2/2025,High Dive,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 52."
Psychedelic Salon with April Pride,3/3/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 52."
Soccer Mommy,3/3/2025,The Showbox,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 51."
Sven,3/3/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 52."
Connor Price,3/4/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Partly sunny, with a high near 52."
Ignite,3/4/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 53."
John McEuen and The Circle Band,3/4/2025,The Triple Door,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 53."
Last Dinosaurs,3/4/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Partly sunny, with a high near 52."
Margo Okazawa-Rey,3/4/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Partly sunny, with a high near 52."
The Exploited,3/4/2025,El Corazon,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 52."
Tubaluba,3/4/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 53."
Andre Feriante and the Bohemian Entourage,3/5/2025,The Triple Door,Music,Downtown,"A chance of rain showers before 4pm. Partly sunny, with a high near 53."
Byron Juane,3/5/2025,High Dive,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Partly sunny, with a high near 53."
FINK,3/5/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers before 4pm. Partly sunny, with a high near 54."
Joy Oladokun,3/5/2025,The Showbox,Music,Downtown,"A chance of rain showers before 4pm. Partly sunny, with a high near 54."
Pink Sweat$,3/5/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers before 4pm. Partly sunny, with a high near 54."
