Name,Date,Location,Type,Region,Weather
206 Ribshack Orchestra,6/15/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of showers and thunderstorms before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy, with a high near 61. Southwest wind 5 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
An Evening with Teddy Thompson,6/15/2024,Tractor Tavern,Music,Fremont / Ballard,"Showers and thunderstorms. Mostly cloudy, with a high near 60. Southwest wind 1 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Antonia Kuo and Mark Johnson in Conversation,6/15/2024,Frye Art Museum,Readings & Lectures,Capitol Hill / Central District,"Showers and thunderstorms likely before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy, with a high near 59. Southwest wind 5 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
BlueStreet Jazz Voices,6/15/2024,The Triple Door,Music,Downtown,"Showers and thunderstorms likely before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy, with a high near 60. South southwest wind 1 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Can’t Swim,6/15/2024,El Corazon,Music,Downtown,"A chance of showers and thunderstorms before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy, with a high near 59. Southwest wind 5 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Chong the Normad,6/15/2024,High Dive,Music,Fremont / Ballard,"Showers and thunderstorms. Mostly cloudy, with a high near 60. Southwest wind 1 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Drew Martin,6/15/2024,Barboza,Music,Capitol Hill / Central District,"A chance of showers and thunderstorms before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy, with a high near 61. Southwest wind 5 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
I Wanna Dance With Somebody,6/15/2024,Tractor Tavern,Music,Fremont / Ballard,"Showers and thunderstorms. Mostly cloudy, with a high near 60. Southwest wind 1 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Intocable: Treinta Aniversario Tour,6/15/2024,The Moore Theatre,Music,Downtown,"Showers and thunderstorms. Mostly cloudy, with a high near 60. Southwest wind 1 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Pastel Faces,6/15/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of showers and thunderstorms before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy. High near 60, with temperatures falling to around 58 in the afternoon. Southwest wind 6 to 14 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sunset 24th Anniversary Party Indoors,6/15/2024,Sunset Tavern,Music,Fremont / Ballard,"Showers and thunderstorms. Mostly cloudy, with a high near 61. Southwest wind 3 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Valley,6/15/2024,Slim's Last Chance,Music,South Seattle,"Showers and thunderstorms. Mostly cloudy, with a high near 60. Southwest wind 1 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Two on Two: Stephanie Syjuco and Anida Yoeu Ali in Conversation,6/15/2024,Frye Art Museum,Museums,Capitol Hill / Central District,"Showers and thunderstorms. Mostly cloudy, with a high near 60. Southwest wind 3 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Whitey Morgan and The 78’s,6/15/2024,Showbox SoDo,Music,Pioneer Square,"Showers and thunderstorms. Mostly cloudy, with a high near 61. Southwest wind 1 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Yambambo: Salsa en Vivo,6/15/2024,The Royal Room,Music,South Seattle,"Showers and thunderstorms likely before 11am, then a chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Mostly cloudy, with a high near 59. Southwest wind 5 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Bug Hunter,6/16/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of showers and thunderstorms between 11am and 5pm. Mostly cloudy, with a high near 62. West southwest wind 2 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
