Name,Date,Location,Type,Region,Weather
Ellise,8/18/2025,Barboza,Music,Capitol Hill / Central District,"Cloudy, with a low around 60. Southeast wind around 2 mph."
Babe Rainbow,8/19/2025,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 76. South southwest wind around 6 mph."
Danno Simpson,8/19/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 76. South southwest wind 2 to 6 mph."
Jack Van Cleaf,8/19/2025,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 74. Southwest wind 2 to 6 mph."
Our Last Night,8/19/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy, with a high near 74. South southwest wind 3 to 7 mph."
Steamroller,8/19/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 75. South southwest wind 2 to 6 mph."
Twiztid,8/19/2025,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 76. South southwest wind 2 to 6 mph."
Horsegirl,8/20/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74. North wind 2 to 7 mph."
Mt. Joy,8/20/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 76. North wind 2 to 6 mph."
Music in the Arboretum: Jose Gonzales Trio,8/20/2025,Washington Park Arboretum,Music,University District,"Mostly sunny, with a high near 75. North wind 2 to 7 mph."
Pigs Pigs Pigs Pigs Pigs Pigs Pigs Death Hilarious Tour w/ Paranoyds,8/20/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76. North wind 2 to 6 mph."
Trio Reunion,8/20/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 76."
Hugo de la Lune,8/21/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 74."
KC and The Sunshine Band,8/21/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 76."
Sun~Over Static,8/21/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 74."
Teefil and Trap Beckham,8/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 74."
Forty Feet Tall,8/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 82."
Grunge Night,8/22/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 81."
Jesse Daniel,8/22/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80."
Les Carlsen,8/22/2025,El Corazon,Music,Downtown,"Sunny, with a high near 81."
Manchild,8/22/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 81."
The Profits,8/22/2025,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 78."
Balcony Bridge,8/23/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 82."
Battle of The Bands – Night Wave VS .The Underhills,8/23/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 79."
Circles Around The Sun,8/23/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 81."
Clan of Xymox,8/23/2025,El Corazon,Music,Downtown,"Sunny, with a high near 83."
Layne Staley Tribute 2025,8/23/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 80."
R&B Only,8/23/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 82."
The Sword,8/23/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 81."
Tragedy By Design,8/23/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Yuno,8/23/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
31 Nights,8/24/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
King Parrot,8/24/2025,El Corazon,Music,Downtown,"Sunny, with a high near 80."
Matt Rife,8/24/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 81."
Mr. Wood is Dead: 10 Year Anniversary Tour,8/24/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 78."
Yellowman,8/24/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 80."
