Name,Date,Location,Type,Region,Weather
ANDREWMILES: The Experience,4/20/2025,The Royal Room,Music,South Seattle,"Rain likely after 8am. Mostly cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Coco Montoya,4/20/2025,The Triple Door,Music,Downtown,"Rain likely after 8am. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. South southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Holy Smokes,4/20/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely after 8am. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. Southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Randy Weeks,4/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely after 8am. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. Southeast wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Ryan Charles,4/20/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely after 8am. Mostly cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
The Bloody Beetroots,4/20/2025,The Crocodile,Music,Downtown,"Rain likely after 8am. Mostly cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Amanda Knox with Chris Ballew,4/21/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 57. South wind around 5 mph."
Castle,4/21/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 57. South wind around 5 mph."
Ichiko Aoba,4/21/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 56. South wind around 6 mph."
lavenderhayez,4/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 58. South wind around 3 mph."
Scott Thompson is Buddy Cole,4/21/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 56. South wind around 3 mph."
Big Tooth,4/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 60. West wind 2 to 6 mph."
Brooke Williams with Lyanda Lynn Haupt,4/22/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 60. West wind 2 to 7 mph."
Cloud Nothings,4/22/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 60. West wind 2 to 6 mph."
Kind Eyes,4/22/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 60. West northwest wind 1 to 6 mph."
Leprous,4/22/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 59. West wind 2 to 7 mph."
Neil Hamburger,4/22/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 60. West wind 2 to 6 mph."
Papooz,4/22/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 58. West wind 2 to 8 mph."
Wave Function,4/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 60. West wind 2 to 6 mph."
Candlelight Spring,4/23/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 62."
CEZA,4/23/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 65."
Kevin Sun,4/23/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 63."
L.A. Witch,4/23/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 61."
