Name,Date,Location,Type,Region,Weather
Ale Cerati,11/7/2025,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy. Low around 48, with temperatures rising to around 50 overnight. South wind around 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Countess Luann,11/7/2025,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy. Low around 46, with temperatures rising to around 48 overnight. South southwest wind around 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Flagman,11/7/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy. Low around 46, with temperatures rising to around 48 overnight. South southwest wind around 15 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Flamingosis,11/7/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy. Low around 47, with temperatures rising to around 49 overnight. South wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Freddie Gibbs and The Alchemist,11/7/2025,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy. Low around 47, with temperatures rising to around 49 overnight. South wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
RIIZE,11/7/2025,WaMu Theater,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a low around 47. South wind around 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Susan Orlean with Claire Dederer,11/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a low around 47. South wind around 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Waylon Wyatt,11/7/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy. Low around 46, with temperatures rising to around 48 overnight. South wind around 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
America’s Test Kitchen Live at Food Fight with Rachel Belle,11/8/2025,The Neptune Theatre,Festivals & Special Events,University District,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
Asher Fulero and Friends,11/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
Aunty Donna: DREM,11/8/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
Dark Chisme,11/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
Festal: Seattle Hmong New Year,11/8/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
Home Is Where,11/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
J.I.D,11/8/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 56. North northeast wind around 5 mph."
Sabai,11/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 58. North northeast wind around 3 mph."
Portugal. The Man,11/9/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 61."
Avatar,11/10/2025,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 57."
Cut Copy,11/10/2025,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 57."
DOECHII – Live from the Swamp Tour,11/10/2025,WaMu Theater,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 57."
bar italia,11/11/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 55."
Vioflesh,11/13/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 57."
