Name,Date,Location,Type,Region,Weather
2000’s Night,8/29/2025,El Corazon,Music,Downtown,"Partly cloudy, with a low around 62. Northwest wind around 1 mph."
Ben Jones and Laurence Hobgood,8/29/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 82. West southwest wind 1 to 5 mph."
Carl Christensen & The Lake Flora Band,8/29/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 80. West southwest wind around 5 mph."
Rae Isla,8/29/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 82. Southwest wind around 3 mph."
Scatterbox,8/29/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 83. Southwest wind 0 to 5 mph."
Super Krewe,8/29/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 83. West southwest wind around 5 mph."
WesGhost,8/29/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 80. West southwest wind around 3 mph."
A Sabrina Carpenter Night,8/30/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 79. Southwest wind around 5 mph."
All Hype,8/30/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 79. Southwest wind around 5 mph."
Barroom Blitz,8/30/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 80. Southwest wind around 5 mph."
Bop To The Top,8/30/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 80. Southwest wind around 5 mph."
Carlos Cascante and Tumbao,8/30/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 81. West southwest wind 1 to 5 mph."
Matisyahu,8/30/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 78. Southwest wind around 5 mph."
Southern Avenue,8/30/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 82. West southwest wind around 5 mph."
Staycation Fest,8/30/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 78. Southwest wind around 5 mph."
The 8-Bit Big Band,8/30/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 80. West southwest wind around 6 mph."
BabyTron,8/31/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 77. Northwest wind around 5 mph."
Reverse Death,8/31/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 78."
Teddy Swims,8/31/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 79. West northwest wind around 5 mph."
Will Hoge,8/31/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 78. West northwest wind around 5 mph."
Attack Attack,9/2/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 80."
Bloody Pineapples,9/2/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
EXTC – XTC’s Terry Chambers and Friends,9/2/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 81."
Henry Morris,9/2/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
N.Flying,9/2/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 81."
The 350s,9/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 81."
Blowout Heavies Brass Band,9/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 85."
Blues Beatles,9/3/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 81."
Coyote Island,9/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83."
Lil Wayne,9/3/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 84."
mehro,9/3/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Wyatt Flores,9/3/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 83."
Anamanaguchi,9/4/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 85."
Bowie Rex & His Boogie Army,9/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 85."
Celestrial Navigation,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 84."
First Thursday – September,9/4/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Mostly sunny, with a high near 87."
Girls Gone Bible,9/4/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 83."
Greta Matassa’s Birthday Party,9/4/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 84."
Levity,9/4/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 85."
Marmalade,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 84."
Selofan,9/4/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 84."
Sunfish,9/4/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 83."
