Name,Date,Location,Type,Region,Weather
Amtrac,8/3/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 80. West wind 5 to 8 mph."
Best Of Both Worlds,8/3/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 83. West wind 3 to 7 mph."
Cars and Cigars,8/3/2024,LeMay - America's Car Museum,Museums,South,"Mostly sunny, with a high near 83. West wind 3 to 8 mph."
Conway The Machine,8/3/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 81. West southwest wind 3 to 7 mph."
Eclectrick,8/3/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 84. West wind 2 to 7 mph."
Electric Circus: Hot Time In The Summertime,8/3/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 83. West wind 5 to 8 mph."
Hell’s Belles,8/3/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 81. Southwest wind 5 to 8 mph."
Monsterwatch,8/3/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 83. West wind 3 to 8 mph."
One Night at the Eagles,8/3/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 83. West wind 3 to 8 mph."
Silent Reading Picnic,8/3/2024,Volunteer Park Amphitheater,Festivals & Special Events,Capitol Hill / Central District,"Mostly sunny, with a high near 83. West wind 3 to 8 mph."
The Basement Yard Experience,8/3/2024,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 83. West wind 3 to 7 mph."
The Best 80s Party Ever: Beach Party Edition,8/3/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 83. West southwest wind 3 to 7 mph."
The Pazific,8/3/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 80. West wind 5 to 8 mph."
Aidan Canfield,8/4/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 84. West southwest wind around 6 mph."
esperanza spalding,8/4/2024,Benaroya Hall,Dance,Downtown,"Sunny, with a high near 87. West southwest wind 3 to 7 mph."
Los Cafres,8/4/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 87. Southwest wind around 5 mph."
Samiam,8/4/2024,El Corazon,Music,Downtown,"Sunny. High near 85, with temperatures falling to around 83 in the afternoon. South southwest wind 3 to 9 mph."
Si.inni,8/4/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 87. Southwest wind 3 to 7 mph."
Theo Lawrence,8/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. West southwest wind around 6 mph."
Homixide Gang,8/5/2024,The Showbox,Music,Downtown,"Sunny, with a high near 82. Northwest wind 3 to 10 mph."
Juni Calluna,8/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85. West northwest wind 3 to 7 mph."
La Luz,8/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 84. Northwest wind 3 to 8 mph."
Map of the Woulds,8/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86. West northwest wind around 5 mph."
New Music Mondays: Loop-land,8/5/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 85. West northwest wind 2 to 6 mph."
Silent Movie Mondays -Sherlock Jr. 1924 and The Love Nest 1923,8/5/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 82. West wind 1 to 7 mph."
Idol Worship,8/6/2024,The Triple Door,Theatre,Downtown,"Sunny, with a high near 80."
Melissa Carper,8/6/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 78."
Pimps of Joytime,8/6/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 81."
Protest the Hero,8/6/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 81."
The 350’s,8/6/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 78."
Trash Dick Records,8/6/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 81."
Ween,8/6/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 81."
Brijean,8/7/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Carter Winter,8/7/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 82."
Celestial Navigation,8/7/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 80."
Clinton Fearon,8/7/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 80."
Dain,8/7/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 79."
Danielle Nicole Band,8/7/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 83."
Elisabeth Eaves with Jamie Harrison,8/7/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 80."
Full Metal Cardigan,8/7/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 79."
Romy Presents Club Mid Air,8/7/2024,The Showbox,Music,Downtown,"Sunny, with a high near 84."
Star Anna,8/7/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 83."
The Dead South,8/7/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 83."
Thomas Hinds,8/7/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
AngelMaker,8/8/2024,El Corazon,Music,Downtown,"Sunny, with a high near 84."
Bob Sumner,8/8/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86."
Critical Mass Big Band,8/8/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 85."
Dweezil Zappa,8/8/2024,The Moore Theatre,Music,Downtown,"Sunny, with a high near 84."
Funky Titanics,8/8/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 82."
Jammah,8/8/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 84."
KR3TURE,8/8/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Sunny, with a high near 82."
Minor Gold,8/8/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81."
Perspectives: Black Queer Nurse,8/8/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 82."
Pimps of Joytime,8/8/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 85."
RuPaul’s Drag Race All Stars LIVE,8/8/2024,The Paramount Theatre,Theatre,Downtown,"Sunny, with a high near 82."
Secret Number,8/8/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 84."
