Name,Date,Location,Type,Region,Weather
Stoneyard,8/5/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 76. South wind 5 to 8 mph."
The 350’s,8/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 74. South southwest wind 5 to 8 mph."
Blowout Heavies Brass Band,8/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers before 11am, then showers and thunderstorms. Cloudy, with a high near 69. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Cami Voss and The Acme Roundup,8/6/2025,The Triple Door,Music,Downtown,"Rain showers before 5pm, then showers and thunderstorms. Cloudy, with a high near 71. South wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Chris Acker,8/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain showers before 11am, then showers and thunderstorms. Cloudy, with a high near 69. South wind 6 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Aurora Ave.,8/7/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. South wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Celestrial Navigation,8/7/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Curator Talk: Jamie Wyeth and His Legacy,8/7/2025,Frye Art Museum,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 70. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
DAMAG3,8/7/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. South wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
East Nash Grass,8/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 71. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Esther Lin,8/7/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 69. South wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Ian Moore Birthday Bash,8/7/2025,The Triple Door,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 69. South southeast wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Little Planet,8/7/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 69. South southeast wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Origami Ghosts,8/7/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 70. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
2Libras,8/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 73."
Black Happy with Linda From Work,8/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 77."
"Decisions, Decisions",8/8/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 75."
Erykah Badu and The Alchemist,8/8/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 76."
Frye Nouveau After Hours,8/8/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 74."
House of Disco,8/8/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
L and Mellow Code,8/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
mc chris,8/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 76."
Nick Shoulders – Universe of Battle Tour,8/8/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 76."
No Monaco,8/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Sea Lemon,8/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
The Royal We,8/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76."
Black Happy with Medicine Hat,8/9/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 76."
Buena Vista Orchestra,8/9/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 77."
Cat Ridgeway and The Tourists,8/9/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 78."
Dying Suns,8/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 79."
Luna Flamenca,8/9/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 79."
McKinley Dixon,8/9/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 78."
The Oscillators,8/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76."
Blame Aphrodite,8/10/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 80."
Big Chimney Barn Dance,8/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83."
EST Gee,8/11/2025,El Corazon,Music,Downtown,"Sunny, with a high near 81."
Pitschouse,8/11/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86."
