Name,Date,Location,Type,Region,Weather
JW Francis and Paul Cherry,4/15/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain between 9am and 3pm. Mostly cloudy, with a high near 51. East wind 5 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Michael Sheldrick with Paulin Basinga,4/15/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain between 9am and 3pm. Mostly cloudy. High near 51, with temperatures falling to around 49 in the afternoon. East wind around 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Aidan Bissett,4/16/2024,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain between 11am and 5pm. Mostly sunny, with a high near 53. South southwest wind 3 to 8 mph. Chance of precipitation is 20%."
Breabach,4/16/2024,The Triple Door,Music,Downtown,"A chance of rain before 5pm. Mostly sunny, with a high near 53. West southwest wind around 7 mph. Chance of precipitation is 30%."
Dead Poet Society,4/16/2024,El Corazon,Music,Downtown,"A chance of rain between 11am and 5pm. Mostly sunny, with a high near 54. Southwest wind around 7 mph. Chance of precipitation is 30%."
Dori Gillam and Mack McCoy,4/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain between 11am and 5pm. Mostly sunny, with a high near 54. Southwest wind around 7 mph. Chance of precipitation is 30%."
Elaine Lin Hering,4/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain before 5pm. Mostly sunny, with a high near 54. West wind around 6 mph. Chance of precipitation is 30%."
Foleada,4/16/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain between 11am and 5pm. Mostly sunny, with a high near 53. South southwest wind 3 to 8 mph. Chance of precipitation is 20%."
Palace,4/16/2024,The Showbox,Music,Downtown,"A slight chance of rain between 11am and 5pm. Mostly sunny, with a high near 54. West southwest wind around 7 mph. Chance of precipitation is 20%."
Alpha Wolf: Half Living Things	Share,4/17/2024,El Corazon,Music,Downtown,"Sunny, with a high near 59."
Chris Milam,4/17/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 57. North northeast wind 2 to 10 mph."
Hughes Bros Presents,4/17/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 57. Northeast wind 2 to 10 mph."
Krishna Das in Concert,4/17/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 57. Northeast wind 2 to 10 mph."
Matt Strassler with Anand Thirumalai,4/17/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 57. Northeast wind 2 to 13 mph."
Bananas Live Podcast,4/18/2024,The Triple Door,Readings & Lectures,Downtown,"Sunny, with a high near 62."
Black Dogs,4/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 62."
Brendan Abernathy,4/18/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 61."
Chastity Belt,4/18/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 61."
Flight Facilities – DJ Set,4/18/2024,The Showbox,Music,Downtown,"Sunny, with a high near 62."
Glen Teriyaki,4/18/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 63."
Hear Me Talkin to You: Womxn And Blues,4/18/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 62."
Loretta Napoleoni with Ross Reynolds,4/18/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 62."
Medicine Bows,4/18/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 61."
Music And Misery,4/18/2024,Rendezvous JewelBox Theater,Music,Downtown,"Sunny, with a high near 62."
Strung Out,4/18/2024,El Corazon,Music,Downtown,"Sunny, with a high near 61."
The Last Circus,4/18/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"Sunny, with a high near 62."
Alessandra Rose,4/19/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 65."
An Evening with Jinjoo Cho,4/19/2024,415 Westlake,Music,Queen Anne / Seattle Center,"Sunny, with a high near 64."
Bobcat Goldthwait,4/19/2024,The Triple Door,Theatre,Downtown,"Sunny, with a high near 65."
D.O.A.,4/19/2024,El Corazon,Music,Downtown,"Sunny, with a high near 65."
David Ward,4/19/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 66."
Freddy Fuego,4/19/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 65."
Hasan Minhaj,4/19/2024,The Paramount Theatre,Theatre,Downtown,"Sunny, with a high near 64."
I Dont Know How but They Found Me,4/19/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 64."
Inna,4/19/2024,The Showbox,Music,Downtown,"Sunny, with a high near 65."
Jupiter,4/19/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 65."
Pallett Band Live in Seattle,4/19/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 64."
Bingo Loco,4/20/2024,The Crocodile,Music,Downtown,"A chance of rain. Partly sunny, with a high near 64."
Brigitte Calls Me Baby,4/20/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 65."
Cozmos and Wanders,4/20/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 64."
Eldridge Gravy,4/20/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 64."
Saturday Family Concert: Seattle Steel Pan Project,4/20/2024,Town Hall Seattle,Music,Downtown,"A chance of rain. Partly sunny, with a high near 65."
Seattle Sounders FC vs. Vancouver Whitecaps FC,4/20/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain. Partly sunny, with a high near 63."
Sisterhood,4/20/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 65."
Susan Lowman Robinson – Happy Hour,4/20/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 64."
The Pancakes and  Booze Art Show,4/20/2024,El Corazon,Festivals & Special Events,Downtown,"A chance of rain. Partly sunny, with a high near 64."
Greta Matassa,4/21/2024,The Royal Room,Music,South Seattle,"A chance of rain before 5pm. Partly sunny, with a high near 61."
NONPOINT,4/21/2024,El Corazon,Music,Downtown,"A chance of rain before 5pm. Partly sunny, with a high near 60."
Panchiko,4/21/2024,The Showbox,Music,Downtown,"A chance of rain. Partly sunny, with a high near 60."
Randy Weeks,4/21/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain before 5pm. Partly sunny, with a high near 61."
Seattle Reign FC vs. Chicago Red Stars,4/21/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain before 5pm. Partly sunny, with a high near 60."
Still Corners,4/21/2024,The Crocodile,Music,Downtown,"A chance of rain before 5pm. Partly sunny, with a high near 60."
The Music of Iran,4/21/2024,Town Hall Seattle,Music,Downtown,"A chance of rain before 5pm. Partly sunny, with a high near 60."
