Name,Date,Location,Type,Region,Weather
10 Years,10/12/2024,El Corazon,Music,Downtown,"Patchy fog before 11am. Sunny, with a high near 68. South southwest wind around 3 mph."
Alain Johannes,10/12/2024,The Royal Room,Music,South Seattle,"Patchy fog before 11am. Sunny, with a high near 68. Southeast wind around 3 mph."
Bonny Light Horseman,10/12/2024,The Crocodile,Music,Downtown,"Patchy fog before 11am. Sunny, with a high near 68. South southwest wind around 3 mph."
Carlos Nunez Band,10/12/2024,Town Hall Seattle,Music,Downtown,"Patchy fog before 11am. Sunny, with a high near 68. South southwest wind around 3 mph."
Cool Customer,10/12/2024,Neumos,Music,Capitol Hill / Central District,"Patchy fog before 11am. Sunny, with a high near 67. South southwest wind around 3 mph."
Crossing the Line: The Passport Reimagined,10/12/2024,Bainbridge Island Museum of Art,Museums,West,"Patchy fog before 11am. Sunny, with a high near 65. South wind around 3 mph."
Desert Dwellers,10/12/2024,Nectar Lounge,Music,Fremont / Ballard,"Patchy fog before 11am. Sunny, with a high near 68. Southeast wind around 3 mph."
Justin Martin,10/12/2024,The Crocodile,Music,Downtown,"Patchy fog before 11am. Sunny, with a high near 68. South southwest wind 1 to 5 mph."
Northwest Food and Fiber,10/12/2024,Prairie Underground,Festivals & Special Events,SODO / Georgetown,"Patchy fog before 11am. Sunny, with a high near 68. South southwest wind around 3 mph."
Randy Weeks and the Silent Treatment,10/12/2024,Slim's Last Chance,Music,South Seattle,"Patchy fog before 11am. Sunny, with a high near 69. South southwest wind around 3 mph."
Two Hot Takes Podcast,10/12/2024,The Neptune Theatre,Theatre,University District,"Sunny, with a high near 68. South wind around 5 mph."
Willi Carlisle,10/12/2024,Tractor Tavern,Music,Fremont / Ballard,"Patchy fog before 11am. Sunny, with a high near 68. South southwest wind around 3 mph."
Your Old Droog,10/12/2024,Barboza,Music,Capitol Hill / Central District,"Patchy fog before 11am. Sunny, with a high near 67. South southwest wind around 3 mph."
Bizzy Bone,10/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 68. South southeast wind around 7 mph."
Cole Chaney,10/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 70. South wind around 6 mph."
Daneliya,10/13/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 69. South wind around 6 mph."
Dashboard Confessional,10/13/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 70. South wind around 6 mph."
Mumiy Troll,10/13/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 71. South wind around 6 mph."
Slift,10/13/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 70. South southeast wind around 7 mph."
The Reverend Peyton’s Big Damn Band,10/13/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 71. South southwest wind around 5 mph."
The Tikigraphs Luau,10/13/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 70. South wind around 6 mph."
Elizabeth Chiarello,10/14/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 65. South wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
P1 with Matt and Tommy Live,10/14/2024,The Neptune Theatre,Theatre,University District,"Rain. Mostly cloudy, with a high near 64. South wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Prince Daddy and The Hyena,10/14/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 64. South wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
