Name,Date,Location,Type,Region,Weather
Greta Matassa,4/21/2024,The Royal Room,Music,South Seattle,"A chance of rain showers between noon and 5pm. Partly sunny. High near 57, with temperatures falling to around 54 in the afternoon. West southwest wind 5 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
NONPOINT,4/21/2024,El Corazon,Music,Downtown,"A chance of rain showers between noon and 5pm. Partly sunny. High near 56, with temperatures falling to around 53 in the afternoon. West southwest wind 5 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Panchiko,4/21/2024,The Showbox,Music,Downtown,"A chance of rain showers between noon and 5pm. Partly sunny. High near 57, with temperatures falling to around 54 in the afternoon. Southwest wind 5 to 8 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Randy Weeks,4/21/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers between noon and 5pm. Partly sunny. High near 57, with temperatures falling to around 54 in the afternoon. West southwest wind 3 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Seattle Reign FC vs. Chicago Red Stars,4/21/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain showers between noon and 5pm. Partly sunny. High near 57, with temperatures falling to around 54 in the afternoon. West southwest wind 5 to 10 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Still Corners,4/21/2024,The Crocodile,Music,Downtown,"A chance of rain showers between noon and 5pm. Partly sunny. High near 57, with temperatures falling to around 54 in the afternoon. West southwest wind 3 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
The Music of Iran,4/21/2024,Town Hall Seattle,Music,Downtown,"A chance of rain showers between noon and 5pm. Partly sunny. High near 57, with temperatures falling to around 54 in the afternoon. West southwest wind 3 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Avenue East,4/22/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 59. North wind 6 to 13 mph."
Camaira Metz,4/22/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 59. North northeast wind 5 to 12 mph."
DRUM TAO 30th Anniversary,4/22/2024,Benaroya Hall,Music,Downtown,"Sunny, with a high near 59. North wind 5 to 12 mph."
Edward Humes with Ryan Metzger,4/22/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 59. North northeast wind 5 to 12 mph."
An Evening with STARSET,4/23/2024,The Showbox,Music,Downtown,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 67. North northwest wind 5 to 10 mph. Chance of precipitation is 20%."
Big Tooth,4/23/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 67. North northwest wind 3 to 10 mph. Chance of precipitation is 20%."
Carissa Stanton with Rachael DeVaux,4/23/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 67. North northwest wind 5 to 10 mph. Chance of precipitation is 20%."
Dead Boys,4/23/2024,El Corazon,Music,Downtown,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 67. North northwest wind 3 to 10 mph. Chance of precipitation is 20%."
Great Good Fine Ok,4/23/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 67. North northwest wind 3 to 10 mph. Chance of precipitation is 20%."
Pathology,4/23/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 66. West northwest wind 5 to 10 mph. Chance of precipitation is 20%."
Waltzerr,4/23/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Partly sunny, with a high near 66. Northwest wind 5 to 10 mph. Chance of precipitation is 20%."
Bill Wasik and Monica Murphy,4/24/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain showers. Partly sunny, with a high near 58. Chance of precipitation is 20%."
Brian Nova Big Band,4/24/2024,The Triple Door,Music,Downtown,"A slight chance of rain showers. Partly sunny, with a high near 59. Chance of precipitation is 20%."
Chris Renzema,4/24/2024,The Crocodile,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 59. Chance of precipitation is 30%."
Comfort Food,4/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain showers. Partly sunny, with a high near 59. Chance of precipitation is 20%."
Hanif Abdurraqib,4/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers. Partly sunny, with a high near 59. Chance of precipitation is 20%."
Korpiklaani,4/24/2024,El Corazon,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 59. Chance of precipitation is 30%."
PBS – Peter Band Supreme,4/24/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers. Partly sunny, with a high near 58. Chance of precipitation is 30%."
The Waddlers,4/24/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 11am. Partly sunny, with a high near 60. Chance of precipitation is 20%."
Willy Porter,4/24/2024,The Royal Room,Music,South Seattle,"A slight chance of rain showers. Partly sunny, with a high near 59. Chance of precipitation is 20%."
