Name,Date,Location,Type,Region,Weather
Brendan Abernathy,8/17/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 74. North wind 8 to 15 mph. New rainfall amounts between a quarter and half of an inch possible."
FEAR,8/17/2024,The Showbox,Music,Downtown,"Sunny, with a high near 78. North wind 7 to 15 mph. New rainfall amounts between a quarter and half of an inch possible."
His Lordship,8/17/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 76. North wind 6 to 14 mph. New rainfall amounts between a quarter and half of an inch possible."
If Cars Could Talk – A 16 Year Old’s Racing Dreams,8/17/2024,LeMay - America's Car Museum,Museums,South,"Sunny, with a high near 74. North wind 8 to 15 mph. New rainfall amounts between a quarter and half of an inch possible."
Jackopierce,8/17/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 74. North wind 9 to 17 mph, with gusts as high as 22 mph. New rainfall amounts between a quarter and half of an inch possible."
Lindstrom and the Limit,8/17/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 76. North wind 8 to 15 mph, with gusts as high as 21 mph. New rainfall amounts between a quarter and half of an inch possible."
Marshall Law Band,8/17/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 79. North wind 8 to 13 mph. New rainfall amounts between a quarter and half of an inch possible."
Peter DiStefano and Mike Baggetta,8/17/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 76. North wind 6 to 14 mph. New rainfall amounts between a quarter and half of an inch possible."
Rabbit Junk,8/17/2024,El Corazon,Music,Downtown,"Sunny, with a high near 79. North wind 8 to 13 mph. New rainfall amounts between a quarter and half of an inch possible."
Sarah Potenza,8/17/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 77. North wind 6 to 14 mph. New rainfall amounts between a quarter and half of an inch possible."
The Comedy Bang! Bang! Live,8/17/2024,The Moore Theatre,Theatre,Downtown,"Sunny, with a high near 76. North wind 6 to 15 mph, with gusts as high as 21 mph. New rainfall amounts between a quarter and half of an inch possible."
