Name,Date,Location,Type,Region,Weather
Blame Aphrodite,8/10/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82. North wind 3 to 10 mph."
Big Chimney Barn Dance,8/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 5 to 10 mph."
EST Gee,8/11/2025,El Corazon,Music,Downtown,"Sunny, with a high near 82. North wind 6 to 13 mph."
Pitschouse,8/11/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86. North wind 5 to 9 mph."
Gibralter Aquarian and Mister Shamir,8/12/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 87. North northwest wind 3 to 7 mph."
Giovannie and The Hired Guns,8/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 87. North northwest wind around 6 mph."
King Lil G and Young Drummer Boy,8/12/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 85. North northwest wind 5 to 9 mph."
Pelle Dragsted – Nordic Socialism: The Path Toward a Democratic Economy,8/12/2025,National Nordic Museum,Museums,Fremont / Ballard,"Sunny, with a high near 85. North northwest wind around 6 mph."
The Wildwoods,8/12/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 85. North northwest wind around 6 mph."
Benevolent Sol,8/13/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 77."
Ezra Furman,8/13/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 77."
Faith Luster,8/13/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 77."
Hot Rod,8/13/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 77."
Hurricane Dreamz,8/13/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 75."
Madeline Kenney,8/13/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Meet Me at the Movies,8/13/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 77."
Music in the Arboretum: Ben Hunter & The Intraterrestrials,8/13/2025,Washington Park Arboretum,Music,University District,"Mostly sunny, with a high near 75."
Remembering Nancy Wilson – Evolutions in Jazz,8/13/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 77."
So Pitted,8/13/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Aaron Golay and The Original Sin,8/14/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 71."
Big Brass Extravaganza #12,8/14/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly cloudy, with a high near 72."
Codefendants,8/14/2025,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 73."
Meet Me at the Movies,8/14/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly cloudy, with a high near 72."
Moldavite,8/14/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 71."
Morgan Paris Lanza,8/14/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly cloudy, with a high near 73."
One More Time: A Tribute to Daft Punk,8/14/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers before 11am. Mostly cloudy, with a high near 71."
Vinta,8/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 71."
Dr. Brady’s Oral Fixation Tour,8/15/2025,The Neptune Theatre,Theatre,University District,"A slight chance of rain showers after 5pm. Mostly cloudy, with a high near 72."
Israel’s Arcade,8/15/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Mostly cloudy, with a high near 72."
Pike Place Market Foundation’s Sunset Supper,8/15/2025,Pike Place Market,Festivals & Special Events,Downtown,"A slight chance of rain showers after 5pm. Mostly cloudy, with a high near 71."
The Whags,8/15/2025,Hidden Hall,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Mostly cloudy, with a high near 74."
Thee Eliam,8/15/2025,Slim's Last Chance,Music,South Seattle,"A slight chance of rain showers after 5pm. Mostly cloudy, with a high near 73."
Tropidelic,8/15/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers after 5pm. Mostly cloudy, with a high near 73."
Alabama Shakes,8/16/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A slight chance of rain showers. Partly sunny, with a high near 75."
Femi Kuti and The Positive Force,8/16/2025,The Neptune Theatre,Music,University District,"A slight chance of rain showers. Partly sunny, with a high near 71."
Lamont Landers,8/16/2025,Hidden Hall,Music,Fremont / Ballard,"A slight chance of rain showers. Partly sunny, with a high near 72."
Lizzy and the Triggermen,8/16/2025,The Triple Door,Music,Downtown,"A slight chance of rain showers before 5pm. Partly sunny, with a high near 74."
Pedro The Lion,8/16/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain showers. Partly sunny, with a high near 74."
Rocco – The Smoking Gun Tour,8/16/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers. Partly sunny, with a high near 73."
Sun Crow,8/16/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers before 5pm. Partly sunny, with a high near 74."
The Bar Pilots,8/16/2025,Slim's Last Chance,Music,South Seattle,"A slight chance of rain showers. Partly sunny, with a high near 75."
