Name,Date,Location,Type,Region,Weather
Autumn!,6/14/2024,The Crocodile,Music,Downtown,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 65. South southwest wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Babehoven,6/14/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers between 11am and 3pm. Mostly cloudy, with a high near 64. South southwest wind 7 to 13 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Bad Date Storytelling,6/14/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"A chance of rain showers between 11am and 3pm. Mostly cloudy, with a high near 64. South southwest wind 7 to 13 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Brutalesque,6/14/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 65. South southwest wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Corporeal Worlds,6/14/2024,Town Hall Seattle,Music,Downtown,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 65. South southwest wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Dysmocracy,6/14/2024,Town Hall Seattle,Film & Media Arts,Downtown,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 66. South southwest wind 7 to 10 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
EntreMundos Quarteto,6/14/2024,The Royal Room,Music,South Seattle,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 66. South southwest wind 6 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Geneva,6/14/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 66. South southwest wind 7 to 10 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Joe Casalini Trio,6/14/2024,The Royal Room,Music,South Seattle,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 65. South southwest wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Joyner Lucas,6/14/2024,The Paramount Theatre,Music,Downtown,"A chance of rain showers between 11am and 3pm. Mostly cloudy, with a high near 66. South wind 7 to 13 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Kate Dinsmore,6/14/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers between 11am and 5pm. Mostly cloudy, with a high near 65. South southwest wind 7 to 12 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
