Name,Date,Location,Type,Region,Weather
13 Til Midnight,10/11/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a high near 64. North northwest wind around 5 mph."
Chaparelle,10/11/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 66. North wind around 5 mph."
EFB’s Esteemed Extravaganza,10/11/2024,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 65. North wind around 5 mph."
Michael Steven Wilson and Jose Antonio Lucero,10/11/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly cloudy, with a high near 64. North northwest wind around 5 mph."
Miss May I,10/11/2024,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 65. North wind around 5 mph."
Sunset Rubdown,10/11/2024,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 65. North wind around 5 mph."
10 Years,10/12/2024,El Corazon,Music,Downtown,"Sunny, with a high near 71. South southwest wind around 3 mph."
Alain Johannes,10/12/2024,The Royal Room,Music,South Seattle,"Sunny. High near 71, with temperatures falling to around 69 in the afternoon. South wind around 3 mph."
Bonny Light Horseman,10/12/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 70. South southwest wind around 3 mph."
Carlos Nunez Band,10/12/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 70. South southwest wind around 3 mph."
Cool Customer,10/12/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 69. South southwest wind around 3 mph."
Crossing the Line: The Passport Reimagined,10/12/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 68. South wind 0 to 3 mph."
Desert Dwellers,10/12/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny. High near 71, with temperatures falling to around 69 in the afternoon. South wind around 3 mph."
Justin Martin,10/12/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 72. South southwest wind around 5 mph."
Northwest Food and Fiber,10/12/2024,Prairie Underground,Festivals & Special Events,SODO / Georgetown,"Sunny, with a high near 71. South southwest wind around 5 mph."
Randy Weeks and the Silent Treatment,10/12/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 71. South southwest wind around 3 mph."
Two Hot Takes Podcast,10/12/2024,The Neptune Theatre,Theatre,University District,"Sunny. High near 70, with temperatures falling to around 68 in the afternoon. South southeast wind 1 to 5 mph."
Willi Carlisle,10/12/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 70. South southwest wind around 3 mph."
Your Old Droog,10/12/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 69. South southwest wind around 3 mph."
Bizzy Bone,10/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 69. South wind around 7 mph."
Cole Chaney,10/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 71. South wind around 6 mph."
Daneliya,10/13/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 70. South wind around 6 mph."
Dashboard Confessional,10/13/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 71. South wind around 6 mph."
Mumiy Troll,10/13/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 71. South wind around 6 mph."
Slift,10/13/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 71. South wind around 7 mph."
The Reverend Peyton’s Big Damn Band,10/13/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 72. South wind around 5 mph."
The Tikigraphs Luau,10/13/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 71. South wind around 6 mph."
Elizabeth Chiarello,10/14/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 67. Chance of precipitation is 70%."
P1 with Matt and Tommy Live,10/14/2024,The Neptune Theatre,Theatre,University District,"Rain likely. Mostly cloudy, with a high near 66. Chance of precipitation is 70%."
Prince Daddy and The Hyena,10/14/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 66. Chance of precipitation is 70%."
Wisp,10/14/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 66. Chance of precipitation is 70%."
Ben Ottewell and Ian Ball of Gomez,10/15/2024,The Triple Door,Music,Downtown,"Rain. Mostly cloudy, with a high near 63."
Calm Beneath Castles,10/15/2024,The Neptune Theatre,Film & Media Arts,University District,"Rain. Mostly cloudy, with a high near 60."
Carina Round,10/15/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 62."
Cydeways,10/15/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 62."
Ebo Taylor and Pat Thomas,10/15/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 62."
Heavenly,10/15/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 62."
Nada Surf,10/15/2024,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 62."
smARTfilms: Broadway Melody of 1940,10/15/2024,Bainbridge Island Museum of Art,Museums,West,"Rain. Mostly cloudy, with a high near 63."
Casey Neill,10/16/2024,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 58."
Coco and Clair Clair,10/16/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 58."
David Ramirez,10/16/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 58."
Debashish Bhattacharya,10/16/2024,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 56."
Laserbeans,10/16/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 59."
Shannon and The Clams,10/16/2024,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 58."
Steve Phillips,10/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Mostly cloudy, with a high near 59."
"Tessa Lark, Joshua Roman & Edgar Meyer",10/16/2024,Meany Center for the Performing Arts,Music,University District,"Rain. Mostly cloudy, with a high near 58."
Touche Amore,10/16/2024,The Crocodile,Music,Downtown,"Rain. Mostly cloudy, with a high near 59."
Choir! Choir! Choir!,10/17/2024,The Neptune Theatre,Music,University District,"Rain before 11am, then rain showers. Cloudy, with a high near 56."
CHYL,10/17/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 11am, then rain showers. Cloudy, with a high near 55."
Clem Snide,10/17/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain before 11am, then rain showers. Cloudy, with a high near 56."
Elaina Ellis  and Amber Flame,10/17/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain before 11am, then rain showers. Cloudy, with a high near 55."
Jazz with Jim – Exceptional Big Bands,10/17/2024,Bainbridge Island Museum of Art,Music,West,"Rain before 11am, then rain showers. Cloudy, with a high near 56."
Rapsody,10/17/2024,The Crocodile,Music,Downtown,"Rain before 11am, then rain showers. Cloudy, with a high near 56."
Sprints,10/17/2024,Neumos,Music,Capitol Hill / Central District,"Rain before 11am, then rain showers. Cloudy, with a high near 54."
SuperKnova,10/17/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain before 11am, then rain showers. Cloudy, with a high near 56."
