Name,Date,Location,Type,Region,Weather
Nowell: Winter in the British Isles,12/14/2024,Bastyr University Chapel,Music,North,"Rain. Mostly cloudy, with a low around 43. South wind around 16 mph, with gusts as high as 26 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Rain City Doom Fest,12/14/2024,El Corazon,Music,Downtown,"Rain. Mostly cloudy, with a low around 43. South wind around 17 mph, with gusts as high as 28 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Robert Glasper,12/14/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a low around 44. South wind around 15 mph, with gusts as high as 25 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Snow Globe Winter Music Series: Grace Love,12/14/2024,Bainbridge Island Museum of Art,Museums,West,"Rain. Mostly cloudy, with a low around 44. South wind around 15 mph, with gusts as high as 25 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
The Snowman,12/14/2024,Benaroya Hall,Music,Downtown,"Rain likely. Mostly cloudy, with a low around 42. South wind around 12 mph, with gusts as high as 23 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Winter Bonsai Solstice,12/14/2024,Pacific Bonsai Museum,Museums,South,"Rain. Mostly cloudy, with a low around 44. South wind around 15 mph, with gusts as high as 25 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Benjamin Clementine,12/15/2024,The Crocodile,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 48. South southeast wind 3 to 8 mph. Chance of precipitation is 30%."
Cherrie Adams with the Forman-Finley Band,12/15/2024,The Royal Room,Music,South Seattle,"A chance of rain before 10am. Partly sunny, with a high near 48. South wind 5 to 9 mph. Chance of precipitation is 30%."
Jessica Lea Mayfield,12/15/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 47. South wind 6 to 12 mph. Chance of precipitation is 30%."
Maita,12/15/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain before 10am. Partly sunny, with a high near 48. South wind 3 to 8 mph. Chance of precipitation is 30%."
Matteo Bocelli,12/15/2024,The Moore Theatre,Music,Downtown,"A chance of rain before 10am. Partly sunny, with a high near 47. South southeast wind 3 to 8 mph. Chance of precipitation is 30%."
Oathbound,12/15/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain before 10am. Partly sunny, with a high near 48. South southeast wind 3 to 8 mph. Chance of precipitation is 30%."
Seattle Seahawks vs. Green Bay Packers,12/15/2024,Lumen Field,Sports,Pioneer Square,"A chance of rain before 10am. Partly sunny, with a high near 47. South southeast wind 3 to 8 mph. Chance of precipitation is 30%."
Leftover Crack,12/17/2024,El Corazon,Music,Downtown,"Rain likely. Cloudy, with a high near 50."
VOCES8: Winter Tales,12/17/2024,Meany Center for the Performing Arts,Music,University District,"Rain likely. Cloudy, with a high near 49."
Anthony B,12/18/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 51."
KMRIA – A Pogues Tribute Band,12/19/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 52."
Matt Rogers,12/19/2024,The Neptune Theatre,Theatre,University District,"A slight chance of rain. Mostly cloudy, with a high near 52."
Nancy Erickson Lamont,12/19/2024,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 52."
Noogie’s Time To Shine,12/19/2024,Bainbridge Island Museum of Art,Museums,West,"A chance of rain. Mostly cloudy, with a high near 52."
Pete Holmes,12/19/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain. Mostly cloudy, with a high near 52."
African American Cultural Ensemble,12/20/2024,Bainbridge Island Museum of Art,Music,West,"A chance of rain before 5pm. Mostly cloudy, with a high near 52."
Desi Banks,12/20/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain before 5pm. Mostly cloudy, with a high near 53."
Dion Timmer,12/20/2024,The Neptune Theatre,Music,University District,"A chance of rain before 5pm. Mostly cloudy, with a high near 52."
Eldridge Gravy and the Court Supreme,12/20/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain before 5pm. Mostly cloudy, with a high near 52."
Rylan Fischer,12/20/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain before 5pm. Mostly cloudy, with a high near 52."
