Name,Date,Location,Type,Region,Weather
42 Dugg,8/30/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 77. North northwest wind 6 to 14 mph."
Colors Presents: R and B Only Live,8/30/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 77. North wind 6 to 13 mph."
David Ward,8/30/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 79. North wind 7 to 13 mph."
Seattle Storm vs. New York Liberty,8/30/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 75. North wind 7 to 13 mph."
Tease Tease Tease: A Flirty Pop Night,8/30/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 78. North wind 7 to 13 mph."
The Living Tombstone,8/30/2024,El Corazon,Music,Downtown,"Sunny, with a high near 79. North wind 7 to 13 mph."
Tinzo and Jojo,8/30/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 79. North wind 6 to 13 mph."
Waterfront Block Party,8/30/2024,Waterfront Park,Festivals & Special Events,Downtown,"Sunny, with a high near 79. North wind 7 to 13 mph."
Yvie Oddly with Michael Bach,8/30/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 78. North wind 7 to 13 mph."
206 Ribshack Orchestra,8/31/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 82. North northeast wind around 6 mph."
311: Unity Tour,8/31/2024,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 80. North wind 5 to 9 mph."
Bastardane,8/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 77. North wind 5 to 9 mph."
Blackheart Honeymoon,8/31/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 81. North northeast wind 3 to 7 mph."
Creeping Time,8/31/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81. North wind 3 to 7 mph."
Glass Spells,8/31/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 80. North wind 5 to 9 mph."
Jelly Roll,8/31/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 79. North wind 3 to 7 mph."
Swavy,8/31/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 81. North wind 3 to 7 mph."
The Sound of Music Sing-A-Long,8/31/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 80. North wind 5 to 9 mph."
Where’s the Love?,8/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 79. North wind 3 to 7 mph."
Lychee,9/1/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 81. North wind 2 to 8 mph."
Pastel Fest,9/1/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 78. North wind 3 to 8 mph."
RCA and The Radicals,9/1/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 80. North wind 3 to 8 mph."
Red Dress,9/1/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 80. North wind 3 to 8 mph."
Pegboy,9/2/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 72."
Steamroller,9/2/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
Artists At the Center: VCBynum Arts and Education,9/3/2024,Seattle Center Armory,Dance,Queen Anne / Seattle Center,"Mostly sunny, with a high near 73."
Boy & Bear,9/3/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 73."
Calling All Captains,9/3/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 73."
"Chicago and Earth, Wind & Fire,",9/3/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 73."
Mk.gee,9/3/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 72."
PeelingFlesh,9/3/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 73."
The 350’s,9/3/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 73."
Def Leppard & Journey,9/4/2024,T-Mobile Park,Music,Pioneer Square,"Sunny, with a high near 75."
Devil’s Advocate,9/4/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 73."
Ice Cream Cult,9/4/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 75."
Jesus Adrian Romero,9/4/2024,The Moore Theatre,Music,Downtown,"Sunny, with a high near 75."
Soft Self Portraits,9/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74."
Blowout Heavies Brass Band Jam,9/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 78."
Gilligan Moss,9/5/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 79."
Great Women of Folk and Country,9/5/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 76."
Greta Matassa’s Birthday Party,9/5/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 76."
Joeyy,9/5/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 77."
Love So Deep,9/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Marmalade,9/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 78."
Natalia Jimenez,9/5/2024,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 78."
Nerd Halen,9/5/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 75."
Nightmares On Wax,9/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 78."
Oteil and Friends,9/5/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 78."
Rusholme Ruffians,9/5/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
The Gemini Affair,9/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
The Magic Beans,9/5/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
