Name,Date,Location,Type,Region,Weather
Aram Sinnreich and Jesse Gilbert,9/5/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny. High near 87, with temperatures falling to around 85 in the afternoon. North wind 5 to 8 mph."
Blowout Heavies Brass Band Jam,9/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny. High near 88, with temperatures falling to around 86 in the afternoon. North wind 5 to 8 mph."
Gilligan Moss,9/5/2024,Barboza,Music,Capitol Hill / Central District,"Sunny. High near 90, with temperatures falling to around 88 in the afternoon. North northwest wind around 7 mph."
Great Women of Folk and Country,9/5/2024,The Royal Room,Music,South Seattle,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 5 to 8 mph."
Greta Matassa’s Birthday Party,9/5/2024,The Triple Door,Music,Downtown,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 5 to 8 mph."
Joeyy,9/5/2024,The Showbox,Music,Downtown,"Sunny. High near 86, with temperatures falling to around 84 in the afternoon. North wind around 8 mph."
Love So Deep,9/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny. High near 87, with temperatures falling to around 85 in the afternoon. North wind 5 to 8 mph."
Marmalade,9/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 5 to 8 mph."
Natalia Jimenez,9/5/2024,The Moore Theatre,Music,Downtown,"Sunny. High near 87, with temperatures falling to around 85 in the afternoon. North wind 5 to 8 mph."
Nerd Halen,9/5/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 84. North wind 5 to 8 mph."
Nightmares On Wax,9/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny. High near 89, with temperatures falling to around 87 in the afternoon. North northwest wind 3 to 7 mph."
Oteil and Friends,9/5/2024,The Neptune Theatre,Music,University District,"Sunny. High near 88, with temperatures falling to around 86 in the afternoon. North wind 5 to 8 mph."
Rusholme Ruffians,9/5/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind around 9 mph."
The Gemini Affair,9/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 5 to 8 mph."
The Magic Beans,9/5/2024,High Dive,Music,Fremont / Ballard,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 5 to 8 mph."
After Party: Warren Dunes,9/6/2024,Bainbridge Island Museum of Art,Music,West,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 5 to 10 mph."
Burlesque at the Tractor,9/6/2024,Tractor Tavern,Theatre,Fremont / Ballard,"Sunny. High near 85, with temperatures falling to around 83 in the afternoon. North wind 3 to 9 mph."
DAMAG3,9/6/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 3 to 9 mph."
Dead On A Sunday,9/6/2024,El Corazon,Music,Downtown,"Sunny. High near 86, with temperatures falling to around 84 in the afternoon. North wind 2 to 8 mph."
Eugene Mirman,9/6/2024,The Neptune Theatre,Theatre,University District,"Sunny. High near 84, with temperatures falling to around 82 in the afternoon. North wind 5 to 9 mph."
Extra Thinck,9/6/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny. High near 85, with temperatures falling to around 83 in the afternoon. North wind 5 to 9 mph."
Future and Metro Boomin,9/6/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny. High near 85, with temperatures falling to around 83 in the afternoon. North wind 5 to 9 mph."
HE$H,9/6/2024,The Crocodile,Music,Downtown,"Sunny. High near 85, with temperatures falling to around 83 in the afternoon. North wind 3 to 9 mph."
