Name,Date,Location,Type,Region,Weather
Sudan Archives,2/14/2026,The Neptune Theatre,Music,University District,"A chance of rain. Mostly cloudy. Low around 40, with temperatures rising to around 42 overnight. South wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
The Ramona Flowers,2/14/2026,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain before 4pm. Mostly cloudy, with a high near 48. West wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Ghost – Skeletour World Tour 2026,2/15/2026,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Partly sunny. High near 47, with temperatures falling to around 45 in the afternoon. North wind around 6 mph."
Small Yards,2/15/2026,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 46. North wind 2 to 6 mph."
The Serpents Tour,2/15/2026,The Neptune Theatre,Theatre,University District,"Partly sunny, with a high near 45. North wind around 6 mph."
Annika Wells and Rachel Bochner,2/18/2026,Barboza,Music,Capitol Hill / Central District,"A chance of rain and snow before 7am, then a chance of rain and snow. Partly sunny, with a high near 46."
Seattle U Redhawks vs. Saint Mary’s Gaels,2/18/2026,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain and snow. Partly sunny, with a high near 47."
Cristela Alonzo,2/19/2026,The Neptune Theatre,Theatre,University District,"Rain and snow likely before 4pm, then rain and snow likely. Mostly cloudy, with a high near 44."
Jordan Ward,2/19/2026,Neumos,Music,Capitol Hill / Central District,"Rain likely before 7am, then rain and snow likely. Mostly cloudy, with a high near 45."
UPDATING,2/20/2026,The Neptune Theatre,Theatre,University District,"Rain and snow likely. Mostly cloudy, with a high near 44."
