Name,Date,Location,Type,Region,Weather
Barry Can’t Swim,2/9/2024,Neumos,Music,Capitol Hill / Central District,"Mostly cloudy. Low around 40, with temperatures rising to around 42 overnight. South wind around 3 mph. New rainfall amounts less than a tenth of an inch possible."
Dark Star Orchestra,2/9/2024,The Showbox,Music,Downtown,"Mostly cloudy, with a low around 39. South wind around 3 mph. New rainfall amounts less than a tenth of an inch possible."
Gov’t Mule,2/9/2024,The Moore Theatre,Music,Downtown,"Mostly cloudy, with a low around 39. South wind around 3 mph. New rainfall amounts less than a tenth of an inch possible."
Ijeoma Oluo: Be A Revolution,2/9/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly cloudy. Low around 38, with temperatures rising to around 40 overnight. Southwest wind around 2 mph. New rainfall amounts less than a tenth of an inch possible."
Mayer Hawthorne,2/9/2024,The Neptune Theatre,Music,University District,"Mostly cloudy. Low around 39, with temperatures rising to around 41 overnight. South southwest wind around 2 mph. New rainfall amounts less than a tenth of an inch possible."
Moontricks,2/9/2024,The Crocodile,Music,Downtown,"Mostly cloudy. Low around 38, with temperatures rising to around 40 overnight. South wind around 3 mph. New rainfall amounts less than a tenth of an inch possible."
OBOE / OBOE,2/9/2024,415 Westlake,Music,Queen Anne / Seattle Center,"Mostly cloudy. Low around 40, with temperatures rising to around 42 overnight. South wind around 3 mph. New rainfall amounts less than a tenth of an inch possible."
Roots and Wings,2/9/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"Mostly cloudy. Low around 39, with temperatures rising to around 41 overnight. South wind around 3 mph. New rainfall amounts less than a tenth of an inch possible."
Brazilian Carnaval 2024,2/10/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 50. South southeast wind around 5 mph."
Chase Rice,2/10/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 49. Southeast wind around 5 mph."
Joe “Mr. D”  Dombrowski,2/10/2024,The Moore Theatre,Theatre,Downtown,"Partly sunny, with a high near 49. Southeast wind around 5 mph."
JVNA,2/10/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 49. Southeast wind around 5 mph."
Linda From Work,2/10/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 49. Southeast wind around 6 mph."
The Brother Brothers,2/10/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 49. Southeast wind around 5 mph."
The Temptations &  The Four Tops,2/10/2024,The Paramount Theatre,Music,Downtown,"Partly sunny, with a high near 49. South southeast wind around 6 mph."
Celebrate the Lunar New Year,2/11/2024,Bellevue Arts Museum,Museums,Bellevue / Eastside,"Rain. Mostly cloudy, with a high near 48. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Scott Bradlee’s Postmodern Jukebox,2/11/2024,The Paramount Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 49. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Tourist and Amtrac,2/11/2024,The Showbox,Music,Downtown,"Rain. Mostly cloudy, with a high near 48. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Boldt at 50,2/12/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 48."
An Evening with Lucia Micarelli,2/13/2024,Dimitriou's Jazz Alley,Music,Downtown,"A chance of rain. Partly sunny, with a high near 47."
Dylan LeBlanc,2/13/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 47."
Eliades Ochoa,2/13/2024,The Moore Theatre,Music,Downtown,"A chance of rain. Partly sunny, with a high near 47."
K. Wayne Yang,2/13/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 47."
An Evening with Lucia Micarelli :A Valentine’s Celebration,2/14/2024,Dimitriou's Jazz Alley,Music,Downtown,"A chance of rain. Partly sunny, with a high near 49."
Juanes,2/14/2024,The Moore Theatre,Music,Downtown,"A chance of rain. Partly sunny, with a high near 49."
Black Dogs,2/15/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 49."
Black History Month Keynote with Dr. Doretha Williams,2/15/2024,Northwest African American Museum,Museums,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 49."
Hear Me Talkin’ to You: Womxn and Blues,2/15/2024,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 48."
Maddie Zahm,2/15/2024,The Neptune Theatre,Music,University District,"A chance of rain. Mostly cloudy, with a high near 49."
My Dinner with SAM: Aaron Verzosa,2/15/2024,Seattle Asian Art Museum,Museums,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 48."
Olympia Music History Project,2/15/2024,Washington State History Museum,Museums,South,"A chance of rain. Mostly cloudy, with a high near 48."
Silversun Pickups,2/15/2024,The Moore Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 48."
