Name,Date,Location,Type,Region,Weather
Barely Alive,3/22/2024,The Showbox,Music,Downtown,"Rain showers. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North northwest wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Dadi Freyr,3/22/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers. Cloudy. High near 59, with temperatures falling to around 57 in the afternoon. North wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Los Huracanes del Norte: A Otro Nivel Tour 2024,3/22/2024,The Neptune Theatre,Music,University District,"A slight chance of rain showers. Mostly cloudy, with a low around 48. North northeast wind around 3 mph. Chance of precipitation is 20%."
More Music,3/22/2024,The Moore Theatre,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a low around 48. North northeast wind around 3 mph. Chance of precipitation is 20%."
The Moth Seattle GrandSLAM,3/22/2024,Town Hall Seattle,Festivals & Special Events,Downtown,"Rain showers. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. North wind around 5 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Alkaline Trio,3/23/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers. Cloudy. High near 52, with temperatures falling to around 50 in the afternoon. South wind 2 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
An Encomium for Doug Crutchfield,3/23/2024,National Nordic Museum,Museums,Fremont / Ballard,"Rain showers. Cloudy. High near 52, with temperatures falling to around 50 in the afternoon. South southwest wind 2 to 7 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Jennifer Hartswick Band,3/23/2024,High Dive,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 52. Southwest wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Monster Energy AMA Supercross!,3/23/2024,Lumen Field,Festivals & Special Events,Pioneer Square,"Rain showers. Cloudy, with a high near 51. Southwest wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Saturday Family Concert: Neon Brass Party,3/23/2024,Town Hall Seattle,Music,Downtown,"Rain showers. Cloudy, with a high near 52. Southwest wind 2 to 6 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Tacoma Stars vs. Empire Strykers,3/23/2024,accesso ShoWare Center,Sports,South,"Rain showers. Cloudy, with a high near 51. Southwest wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Blank Canvas,3/24/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 56. West southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Celebrate Holi! Spring Festival of Colors from South Asia,3/24/2024,Burke Museum,Museums,University District,"A chance of rain showers. Mostly cloudy, with a high near 56. West southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Destin Conrad,3/24/2024,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly cloudy, with a high near 54. Southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Festal: Seattle’s French Fest,3/24/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"A chance of rain showers. Mostly cloudy, with a high near 54. Southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Kathy Ross: Serious Fun,3/24/2024,Bainbridge Island Museum of Art,Museums,West,"A chance of rain showers. Mostly cloudy, with a high near 54. Southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Seattle Kraken vs. Montreal Canadiens,3/24/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain showers. Mostly cloudy, with a high near 54. West southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Shain Shapiro with Greg Scruggs: How Music Builds Cities,3/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 54. West southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Zakir Khan Live,3/24/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain showers. Partly sunny, with a high near 54. West southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Ann Annie,3/25/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 52. Chance of precipitation is 70%."
Chelsea Wolfe,3/25/2024,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 51. Chance of precipitation is 70%."
Jonah Kagen,3/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 51. Chance of precipitation is 70%."
Juliet Hooker with Megan Ming Francis: The Politics of Loss,3/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 51. Chance of precipitation is 70%."
Kim Dracula,3/25/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 51. Chance of precipitation is 70%."
Sasha Issenberg with Austin Jenkins: The Lie Detectives,3/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 51. Chance of precipitation is 70%."
Tea Obreht,3/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 51. Chance of precipitation is 70%."
Lifecycle of Seattle Artists,3/26/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 53."
Seattle Kraken vs. Anaheim Ducks,3/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain likely. Mostly cloudy, with a high near 53."
Caetano Veloso,3/27/2024,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 53."
Celebrating Langston Hughes,3/27/2024,Erickson Theatre,Readings & Lectures,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 54."
Jazz Underground,3/27/2024,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 52."
Paris Shadows,3/27/2024,High Dive,Music,Fremont / Ballard,"Rain. Mostly cloudy, with a high near 52."
Andre Nikatina,3/28/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 53."
