Name,Date,Location,Type,Region,Weather
DIIV,6/10/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 71. Southwest wind around 6 mph."
Moxie,6/10/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 72. Southwest wind around 5 mph."
Adelitas Way,6/11/2024,El Corazon,Music,Downtown,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 6 to 12 mph. Chance of precipitation is 20%."
Ghostly Kisses,6/11/2024,Barboza,Music,Capitol Hill / Central District,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 5 to 12 mph. Chance of precipitation is 20%."
Ollella and Sturtz,6/11/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 5 to 12 mph. Chance of precipitation is 20%."
Prismia,6/11/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 7 to 12 mph. Chance of precipitation is 20%."
Seattle Storm vs. Los Angeles Sparks,6/11/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A slight chance of drizzle before 11am. Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind 6 to 13 mph. Chance of precipitation is 20%."
Shane Koyczan,6/11/2024,The Triple Door,Readings & Lectures,Downtown,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 6 to 12 mph. Chance of precipitation is 20%."
The Art Of Deception,6/11/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 6 to 12 mph. Chance of precipitation is 20%."
The Queer Medieval with Nicola Griffith,6/11/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of drizzle before 11am. Partly sunny. High near 66, with temperatures falling to around 63 in the afternoon. South southwest wind 6 to 13 mph. Chance of precipitation is 20%."
Three For Silver,6/11/2024,High Dive,Music,Fremont / Ballard,"Partly sunny. High near 69, with temperatures falling to around 67 in the afternoon. South southwest wind 6 to 10 mph."
Volts Podcast Live Recording: Governor Jay Inslee,6/11/2024,The Royal Room,Readings & Lectures,South Seattle,"A slight chance of drizzle before 11am. Partly sunny. High near 68, with temperatures falling to around 65 in the afternoon. South southwest wind 5 to 13 mph. Chance of precipitation is 20%."
Arrows in Action,6/12/2024,El Corazon,Music,Downtown,"Sunny, with a high near 67. North wind 3 to 8 mph."
