Name,Date,Location,Type,Region,Weather
Cars and Cigars,8/2/2025,LeMay - America's Car Museum,Museums,South,"Partly cloudy, with a low around 59. East northeast wind around 2 mph."
Dustbowlchampion,8/2/2025,Funhouse,Music,Capitol Hill / Central District,"Partly cloudy. Low around 60, with temperatures rising to around 62 overnight. East northeast wind around 2 mph."
Festál : A Day in Punjab,8/2/2025,Seattle Center Armory,Festivals & Special Events,Queen Anne / Seattle Center,"Partly cloudy. Low around 60, with temperatures rising to around 62 overnight. East northeast wind around 2 mph."
James Austin Johnson,8/2/2025,The Crocodile,Theatre,Downtown,"Partly cloudy, with a low around 60. Northeast wind around 2 mph."
Jordan Davis,8/2/2025,Marymoor Park,Music,Bellevue / Eastside,"Mostly sunny, with a high near 76. Southwest wind 1 to 5 mph."
Bridget Everett,8/3/2025,The Moore Theatre,Theatre,Downtown,"Mostly cloudy, with a high near 72. South southwest wind 2 to 6 mph."
Camaira Metz,8/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 72. South southwest wind around 5 mph."
Desperate Electric,8/3/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly cloudy, with a high near 74. South southwest wind around 5 mph."
Hannah Cohen,8/3/2025,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 75. South southwest wind around 3 mph."
Novos Baianos,8/3/2025,The Neptune Theatre,Music,University District,"Mostly cloudy, with a high near 75. South southwest wind around 5 mph."
Ron Weinstein Trio,8/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 73. South southwest wind 2 to 6 mph."
Architects,8/4/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 74."
Bonkonomics,8/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Stoneyard,8/5/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 76."
The 350’s,8/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 73."
Blowout Heavies Brass Band,8/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 73."
Cami Voss and The Acme Roundup,8/6/2025,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 75."
Chris Acker,8/6/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 74."
Aurora Ave.,8/7/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 73."
Celestrial Navigation,8/7/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 73."
Curator Talk: Jamie Wyeth and His Legacy,8/7/2025,Frye Art Museum,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 72."
DAMAG3,8/7/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 73."
East Nash Grass,8/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 73."
Esther Lin,8/7/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 71."
Ian Moore Birthday Bash,8/7/2025,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 71."
Little Planet,8/7/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 71."
Origami Ghosts,8/7/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 72."
2Libras,8/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74."
Black Happy with Linda From Work,8/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 78."
"Decisions, Decisions",8/8/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 75."
Erykah Badu and The Alchemist,8/8/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 77."
Frye Nouveau After Hours,8/8/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 74."
House of Disco,8/8/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
L and Mellow Code,8/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 76."
mc chris,8/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 77."
Nick Shoulders – Universe of Battle Tour,8/8/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 76."
No Monaco,8/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Sea Lemon,8/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
The Royal We,8/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 77."
