Name,Date,Location,Type,Region,Weather
Captain’s Lounge,6/13/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly cloudy, with a low around 52. South southeast wind around 3 mph."
Crashing Wayward,6/13/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 64. South southwest wind around 6 mph."
Her Mountain Majesty,6/13/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a low around 52. South southeast wind around 3 mph."
Jess Walter,6/13/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 66. South southwest wind around 5 mph."
BlueStreet Jazz Voices,6/14/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 68. West southwest wind around 6 mph."
Ramy Youssef,6/14/2025,The Moore Theatre,Theatre,Downtown,"Partly sunny, with a high near 69. Southwest wind 2 to 6 mph."
Seattle Dragon Boat Festival,6/14/2025,Lake Union Park,Festivals & Special Events,Downtown,"Partly sunny, with a high near 68. West southwest wind around 7 mph."
Twain,6/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 68. West southwest wind around 6 mph."
EMM,6/15/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 70. North wind 2 to 8 mph."
KatzenVäter,6/15/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 71. North wind 2 to 7 mph."
Ashe,6/16/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 75."
B. Dylan Hollis,6/16/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 71."
Ember Mist,6/16/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 74."
Inferi,6/16/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 75."
Cat Empire,6/17/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Partly sunny, with a high near 69."
Cobi,6/17/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 71."
Matt Pless,6/17/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 69."
Narbs,6/17/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 71."
Trousdale,6/17/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 70."
Both Sides Now,6/18/2025,The Triple Door,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 71."
Makeout Reef,6/18/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 70."
MC Frontalot,6/18/2025,El Corazon,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 71."
Alex Edelman,6/19/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 68."
Curtis Stigers,6/19/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 69."
Dancing Plague,6/19/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 68."
Fortress of the Bear,6/19/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 70."
Hala Alyan,6/19/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 68."
N.SSign,6/19/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 69."
