Name,Date,Location,Type,Region,Weather
A Sabrina Carpenter Night,8/30/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 76. West northwest wind 1 to 5 mph."
All Hype,8/30/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 76. West northwest wind 1 to 5 mph."
Barroom Blitz,8/30/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a low around 60. South southeast wind around 2 mph."
Bop To The Top,8/30/2025,The Crocodile,Music,Downtown,"Mostly cloudy, with a low around 59. South southwest wind around 2 mph."
Carlos Cascante and Tumbao,8/30/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a low around 60. South southwest wind around 2 mph."
Matisyahu,8/30/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 75. West northwest wind 1 to 5 mph."
Southern Avenue,8/30/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 78. West northwest wind around 5 mph."
Staycation Fest,8/30/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 75. West northwest wind 1 to 5 mph."
The 8-Bit Big Band,8/30/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 77. West wind 2 to 6 mph."
BabyTron,8/31/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 77. Northwest wind around 5 mph."
Reverse Death,8/31/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 77. Northwest wind 1 to 5 mph."
Teddy Swims,8/31/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny. High near 79, with temperatures falling to around 77 in the afternoon. Northwest wind around 5 mph."
Will Hoge,8/31/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 78. Northwest wind around 5 mph."
Attack Attack,9/2/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 79."
Bloody Pineapples,9/2/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 78."
EXTC – XTC’s Terry Chambers and Friends,9/2/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 81."
Henry Morris,9/2/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
N.Flying,9/2/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 80."
The 350s,9/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 80."
Blowout Heavies Brass Band,9/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 85."
Blues Beatles,9/3/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 81."
Coyote Island,9/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83."
Lil Wayne,9/3/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 84."
mehro,9/3/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 82."
Wyatt Flores,9/3/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 83."
Anamanaguchi,9/4/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 83."
Bowie Rex & His Boogie Army,9/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 84."
Celestrial Navigation,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 83."
First Thursday – September,9/4/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Mostly sunny, with a high near 85."
Girls Gone Bible,9/4/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 82."
Greta Matassa’s Birthday Party,9/4/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 83."
Levity,9/4/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 84."
Marmalade,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 83."
Selofan,9/4/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 83."
Sunfish,9/4/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 82."
BADBADNOTGOOD,9/5/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 81."
Desert Dwellers,9/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 82."
Luis R Conriquez,9/5/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 84."
RUB,9/5/2025,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 81."
The Divorce,9/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 82."
The Folly,9/5/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 83."
Trestles,9/5/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 83."
