Name,Date,Location,Type,Region,Weather
ASADI & XYE,7/25/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 72. West southwest wind around 6 mph."
B-Band,7/25/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 72. West southwest wind around 6 mph."
Club XCX,7/25/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 71. West southwest wind around 6 mph."
Guy Mintus Trio,7/25/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 74. West southwest wind around 6 mph."
How Now Brown Cow,7/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 73. West southwest wind around 6 mph."
Jake Xerxes Fussell,7/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 74. West southwest wind around 6 mph."
Joe List,7/25/2024,The Crocodile,Theatre,Downtown,"Mostly sunny, with a high near 73. West southwest wind around 6 mph."
Racoma,7/25/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 73. West southwest wind around 6 mph."
Summer Nights on the Terrace with CZNS,7/25/2024,Museum of History & Industry,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 74. West southwest wind around 6 mph."
ZooTunes: Violent Femmes,7/25/2024,Woodland Park Zoo,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 71. West southwest wind around 6 mph."
Benise – Fiesta,7/26/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 75. North wind 3 to 10 mph."
Chris Brown,7/26/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 75. North wind 2 to 10 mph."
French Cassettes,7/26/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 75. North wind 2 to 10 mph."
Henry Mansfield,7/26/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 73. North wind 3 to 12 mph."
Jessica Boudreaux,7/26/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 77. North wind 2 to 9 mph."
Last Minute Maybes,7/26/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 75. North wind 3 to 10 mph."
Movies at the Mural – The Princess Bride,7/26/2024,Seattle Center Mural Amphitheatre,Film & Media Arts,Queen Anne / Seattle Center,"Sunny, with a high near 76. North wind 2 to 10 mph."
Olivia Lyon,7/26/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 75. North wind 2 to 10 mph."
Pedro The Lion,7/26/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 76. North wind 2 to 9 mph."
Pier Party,7/26/2024,Waterfront Park,Festivals & Special Events,Downtown,"Sunny, with a high near 75. North wind 2 to 10 mph."
Sacramentum,7/26/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 75. North wind 3 to 10 mph."
slchld – Apology North America Tour,7/26/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 74. North wind 2 to 10 mph."
STRFKR,7/26/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 72. North wind 2 to 10 mph."
The Red Clay Strays,7/26/2024,The Showbox,Music,Downtown,"Sunny, with a high near 75. North wind 2 to 10 mph."
Water Babies,7/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 73. North wind 2 to 10 mph."
Whiskey Class Album Release Show,7/26/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 72. North wind 2 to 10 mph."
50 Year’s of Women’s Studio Workshop: Erin Zoya & Maymanah Farat,7/27/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 75. Southwest wind 2 to 8 mph."
Alaska Airlines Torchlight Parade,7/27/2024,Westlake Park,Festivals & Special Events,Downtown,"Sunny, with a high near 78. Southwest wind 2 to 7 mph."
Alejandro Escovedo,7/27/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 78. South southwest wind 2 to 7 mph."
Battle in Seattle,7/27/2024,El Corazon,Music,Downtown,"Sunny, with a high near 78. Southwest wind 2 to 7 mph."
BLASTFEST,7/27/2024,Fisher Pavilion,Music,Queen Anne / Seattle Center,"Sunny, with a high near 78. South southwest wind 2 to 7 mph."
Candi Carpenter,7/27/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 77. Southwest wind 2 to 8 mph."
Chris Stapleton,7/27/2024,T-Mobile Park,Music,Pioneer Square,"Sunny, with a high near 78. South southwest wind 2 to 7 mph."
Couture and Cars Fashion Show,7/27/2024,LeMay - America's Car Museum,Museums,South,"Sunny, with a high near 77. Southwest wind 2 to 8 mph."
Ken Carson,7/27/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 75. Southwest wind 2 to 8 mph."
Legendary Volume 1,7/27/2024,Rendezvous JewelBox Theater,Dance,Downtown,"Sunny, with a high near 76. South southwest wind 2 to 7 mph."
Mikaela Davis,7/27/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 76. South southwest wind 2 to 8 mph."
Stray Cats,7/27/2024,Chateau Ste. Michelle Winery,Music,East,"Sunny, with a high near 79. Southwest wind 1 to 8 mph."
Twang Junkies,7/27/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 79. South southwest wind 2 to 7 mph."
Victor Andy Castillo Lazo,7/27/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 78. South southwest wind 2 to 7 mph."
Voodoo Death Gun,7/27/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 78. South southwest wind 2 to 7 mph."
Wax Thematique 10th Anniversary,7/27/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 78. South southwest wind 2 to 7 mph."
Jeezy,7/28/2024,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 73."
MANISHA,7/28/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 71."
Summit to Sound Festival,7/28/2024,Seacrest Park,Festivals & Special Events,West Seattle,"Partly sunny, with a high near 71."
The Gold Souls,7/28/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 72."
Wind-Up Birds,7/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Amanda Montell,7/29/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 71."
Fleur-Blue-e,7/29/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 73."
In Plain Air,7/29/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 73."
ZooTunes: Norah Jones,7/29/2024,Woodland Park Zoo,Music,Wallingford / Greenlake,"A chance of rain showers. Mostly cloudy, with a high near 73."
BAB L’BLUZ,7/30/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 73."
Eye Am Music,7/30/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 72."
Green Jelly,7/30/2024,El Corazon,Music,Downtown,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 73."
Jannese Torres,7/30/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 74."
John Bishop,7/30/2024,The Neptune Theatre,Theatre,University District,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 73."
Lucia Zambetti,7/30/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 73."
Sean Rowe,7/30/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 70."
Shaker Bloomheart,7/30/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 73."
The Family Crest with Babes in Canyon,7/30/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 71."
The Gaslight Anthem,7/30/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 70."
