Name,Date,Location,Type,Region,Weather
350’s,2/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of snow showers. Mostly cloudy. Low around 30, with temperatures rising to around 32 overnight. Southeast wind around 3 mph. Chance of precipitation is 30%."
Chris Hayes,2/4/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of snow showers. Mostly cloudy. Low around 31, with temperatures rising to around 33 overnight. Southeast wind around 3 mph. Chance of precipitation is 30%."
Cursive,2/4/2025,The Crocodile,Music,Downtown,"A chance of snow showers. Mostly cloudy, with a low around 30. Southeast wind around 2 mph. Chance of precipitation is 30%."
Eivor – North American Tour 2025,2/4/2025,The Neptune Theatre,Music,University District,"A chance of rain and snow showers. Mostly cloudy. Low around 32, with temperatures rising to around 34 overnight. Southeast wind around 5 mph. Chance of precipitation is 30%."
Literary Arts: Michele Norris,2/4/2025,Benaroya Hall,Readings & Lectures,Downtown,"A chance of rain and snow showers. Mostly cloudy. Low around 32, with temperatures rising to around 34 overnight. Southeast wind around 5 mph. Chance of precipitation is 30%."
Paula Fuga,2/4/2025,The Triple Door,Music,Downtown,"A chance of rain and snow showers. Mostly cloudy. Low around 32, with temperatures rising to around 34 overnight. Southeast wind around 5 mph. Chance of precipitation is 30%."
Blowout Heavies Brass Band Jam,2/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 38. Wind chill values as low as 25. East wind around 3 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Genghis Barbie,2/5/2025,The Royal Room,Music,South Seattle,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 38. Wind chill values as low as 24. East wind around 5 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Goldford,2/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 38. Wind chill values as low as 25. East wind around 3 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Shelby Natasha,2/5/2025,Tractor Tavern,Music,Fremont / Ballard,"Snow showers before 1pm, then rain and snow showers. Cloudy, with a high near 38. Wind chill values as low as 25. East wind around 5 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Catch Your Breath – The Broken Souls Tour,2/6/2025,The Crocodile,Music,Downtown,"A chance of snow showers before 1pm, then a slight chance of rain and snow showers between 1pm and 4pm. Partly sunny, with a high near 38. Chance of precipitation is 40%. New snow accumulation of less than half an inch possible."
City of Pines,2/6/2025,High Dive,Music,Fremont / Ballard,"A chance of snow showers before 1pm, then a chance of rain and snow showers between 1pm and 4pm. Partly sunny, with a high near 39. Chance of precipitation is 40%. New snow accumulation of less than half an inch possible."
Dean Friedman,2/6/2025,The Royal Room,Music,South Seattle,"A chance of snow showers before 1pm, then a slight chance of rain and snow showers between 1pm and 4pm. Partly sunny, with a high near 38. Chance of precipitation is 40%. New snow accumulation of less than half an inch possible."
Dream Circuit,2/6/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of snow showers before 1pm, then a slight chance of rain and snow showers between 1pm and 4pm. Partly sunny, with a high near 39. Chance of precipitation is 40%. New snow accumulation of less than half an inch possible."
Lightnin’ Luke,2/6/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of snow showers before 1pm, then a slight chance of rain and snow showers between 1pm and 4pm. Partly sunny, with a high near 39. Chance of precipitation is 40%. New snow accumulation of less than half an inch possible."
After Party: Campana,2/7/2025,Bainbridge Island Museum of Art,Music,West,"A slight chance of snow showers between 10am and 4pm. Partly sunny, with a high near 38."
Aquarius Birthday Show,2/7/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain and snow showers between 10am and 4pm. Partly sunny, with a high near 39."
David Gray – Past and Present Tour,2/7/2025,The Moore Theatre,Music,Downtown,"A slight chance of snow showers before 4pm. Mostly sunny, with a high near 38."
Joe Casalini Trio,2/7/2025,The Royal Room,Music,South Seattle,"A slight chance of snow showers before 4pm. Partly sunny, with a high near 38."
Ms. Pat: The Hot and Flashy Tour,2/7/2025,The Neptune Theatre,Theatre,University District,"A slight chance of snow showers between 10am and 4pm. Partly sunny, with a high near 38."
The Mother Hips,2/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of snow showers before 4pm. Partly sunny, with a high near 38."
Youth Fountain,2/7/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain and snow showers between 10am and 4pm. Partly sunny, with a high near 39."
An Evening with Shafty,2/8/2025,High Dive,Music,Fremont / Ballard,"A chance of snow showers before 1pm, then a slight chance of rain and snow showers. Partly sunny, with a high near 41."
Artist Talk: Wait… What are you?,2/8/2025,Bainbridge Island Museum of Art,Museums,West,"A chance of snow showers before 4pm, then a slight chance of rain and snow showers. Partly sunny, with a high near 40."
