Name,Date,Location,Type,Region,Weather
Broncho,6/22/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South southwest wind around 6 mph."
Randy Feltface,6/22/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South southwest wind around 6 mph."
Valerie June,6/22/2025,The Showbox,Music,Downtown,"Mostly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South southwest wind around 6 mph."
Rhiannon Giddens and The Old Time Revue,6/23/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 76. West southwest wind around 5 mph."
Provoker,6/24/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 75. West northwest wind 1 to 6 mph."
Yarn,6/24/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 75. West wind 1 to 6 mph."
Cowboy Junkies,6/25/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 69."
Greer,6/25/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 68."
Oliver Francis,6/25/2025,El Corazon,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 67."
Dizgo,6/26/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 69."
honestav,6/26/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 68."
Pegboy,6/26/2025,El Corazon,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 67."
Perfume Genius,6/26/2025,The Showbox,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 67."
Bi-Panic At The Disco,6/27/2025,Hidden Hall,Dance,Fremont / Ballard,"A slight chance of rain showers before 11am. Partly sunny, with a high near 71."
Swearjar,6/27/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers before 11am. Partly sunny, with a high near 69."
Festal: Seattle Iranian Festival,6/28/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Mostly sunny, with a high near 75."
Gobble Up SLU,6/28/2025,Lake Union Park,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 74."
Paris Chansons,6/28/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 74."
The Egor and The Red Elvises,6/28/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 74."
Toast – The Ultimate Bread Experience,6/28/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 74."
